tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,8064,0,0,0,0,0,0,2914,12000
1,0,0,0,0,0,0,0,0,0,0,2821,12000
2,0,0,0,0,0,0,0,0,0,0,2660,12000
3,0,0,0,0,0,0,0,0,0,0,2731,12000
4,0,0,0,896,0,0,0,0,0,0,2389,12000
5,0,0,0,9856,0,0,0,0,0,0,2393,12000
6,0,0,0,0,0,0,0,0,0,0,2447,12000
7,0,0,0,0,0,0,0,0,0,0,2337,12000
8,0,0,0,0,0,0,0,0,0,0,2356,12000
9,0,0,0,0,0,0,0,0,0,0,2329,12000
10,0,0,0,0,0,0,0,0,0,0,2205,12000
11,0,0,0,10752,0,0,0,0,0,0,2099,12000
12,0,0,0,11648,0,0,0,0,0,0,2379,13
13,0,0,0,8960,0,0,0,0,0,0,1924,24
14,0,0,0,0,0,0,0,0,0,0,2086,24
15,0,0,0,0,0,0,0,0,0,0,1685,24
16,0,0,0,0,0,0,0,0,0,0,2170,24
17,0,0,0,4480,0,0,0,0,0,0,2052,29
18,0,0,0,0,0,0,0,0,0,0,2015,29
19,0,0,0,5376,0,0,0,0,0,0,2039,35
20,0,0,0,11648,0,0,0,0,0,0,1967,48
21,0,0,0,0,0,0,0,0,0,0,1827,48
22,0,0,0,8064,0,0,0,0,0,0,2129,48
23,0,0,0,10752,0,0,0,0,0,0,1898,60
24,0,0,0,8064,0,0,0,0,0,0,1927,9
25,0,0,0,0,0,0,0,0,0,0,2060,9
26,0,0,0,0,0,0,0,0,0,0,1761,9
27,0,0,0,4480,0,0,0,0,0,0,1984,14
28,0,0,0,0,0,0,0,0,0,0,2016,14
29,0,0,0,0,0,0,0,0,0,0,2082,14
30,0,0,0,0,0,0,0,0,0,0,2005,14
31,0,0,0,0,0,0,0,0,0,0,2092,14
32,0,0,0,0,0,0,0,0,0,0,1999,14
33,0,0,0,0,0,0,0,0,0,0,1841,14
34,0,0,0,0,0,0,0,0,0,0,2163,14
35,0,0,0,0,0,0,0,0,0,0,2030,14
36,0,0,0,0,0,0,0,0,0,0,2216,0
37,0,0,0,0,0,0,0,0,0,0,1872,0
38,0,0,0,8960,0,0,0,0,0,0,2218,10
39,0,0,0,0,0,0,0,0,0,0,2213,10
40,0,0,0,0,0,0,0,0,0,0,2310,10
41,0,0,0,0,0,0,0,0,0,0,2394,10
42,0,0,0,0,0,0,0,0,0,0,2394,10
43,0,0,0,0,0,0,0,0,0,0,2373,10
44,0,0,0,0,0,0,0,0,0,0,2408,10
45,0,0,0,0,0,0,0,0,0,0,2677,10
46,0,0,0,0,0,0,0,0,0,0,2589,10
47,0,0,0,0,0,0,0,0,0,0,2762,10
48,0,0,0,0,0,0,0,0,0,0,2718,0
49,0,0,0,0,0,0,0,0,0,0,2759,0
50,0,0,0,7168,0,0,0,0,0,0,2992,8
51,0,0,0,0,0,0,0,0,0,0,2918,8
52,0,0,0,6272,0,0,0,0,0,0,2788,15
53,1,1,1,17024,0,1,0,0,1,0,2847,33
54,1,1,1,9856,0,0,0,0,0,0,3199,44
55,1,1,1,0,0,0,0,0,0,0,3277,44
56,1,1,1,0,0,0,0,0,0,0,3141,44
57,1,1,1,6272,0,0,0,0,0,0,3397,51
58,1,1,1,0,0,0,0,0,0,0,3721,51
59,1,1,1,0,0,0,0,0,0,0,3575,51
60,1,1,1,896,0,0,0,0,0,0,4064,2
61,1,1,1,0,0,0,0,0,0,0,3695,2
62,1,1,1,0,0,0,0,0,0,0,4183,2
63,1,1,1,0,0,0,0,0,0,0,4126,2
64,1,1,1,0,0,0,0,0,0,0,4453,2
65,1,1,1,0,0,0,0,0,0,0,4236,2
66,1,1,1,5376,0,0,0,0,0,0,4325,8
67,1,1,1,0,0,0,0,0,0,0,4587,8
68,1,1,1,0,0,0,0,0,0,0,4460,8
69,1,1,1,0,0,0,0,0,0,0,5030,8
70,1,1,1,0,0,0,0,0,0,0,4583,8
71,1,1,1,6272,0,0,0,0,0,0,4901,15
