tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,5376,0,0,0,0,0,0,915
1,0,0,0,896,0,0,0,0,0,0,1051
2,0,0,0,10752,0,0,0,0,0,0,968
3,0,0,0,10752,0,0,0,0,0,0,833
4,0,0,0,9856,0,0,0,0,0,0,772
5,0,0,0,25088,0,0,0,0,0,0,690
6,0,0,0,2688,0,0,0,0,0,0,689
7,0,0,0,15232,0,0,0,0,0,0,786
8,0,0,0,3584,0,0,0,0,0,0,741
9,0,0,0,3584,0,0,0,0,0,0,769
10,0,0,0,2688,0,0,0,0,0,0,684
11,0,0,0,3584,0,0,0,0,0,0,783
12,0,0,0,10752,0,0,0,0,0,0,613
13,0,0,0,17024,0,0,0,0,0,0,687
14,0,0,0,11648,0,0,0,0,0,0,560
15,0,0,0,11648,0,0,0,0,0,0,755
16,0,0,0,15232,0,0,0,0,0,0,679
17,0,0,0,3584,0,0,0,0,0,0,667
18,0,0,0,896,0,0,0,0,0,0,672
19,0,0,0,4480,0,0,0,0,0,0,629
20,0,0,0,1792,0,0,0,0,0,0,509
21,0,0,0,3584,0,0,0,0,0,0,615
22,0,0,0,17920,0,0,0,0,0,0,690
23,0,0,0,3584,0,0,0,0,0,0,828
24,0,0,0,0,0,0,0,0,0,0,567
25,0,0,0,12544,0,0,0,0,0,0,485
26,0,0,0,9856,0,0,0,0,0,0,632
27,0,0,0,23296,0,0,0,0,0,0,558
28,0,0,0,12544,0,0,0,0,0,0,550
29,0,0,0,12544,0,0,0,0,0,0,638
30,0,0,0,11648,0,0,0,0,0,0,541
31,0,0,0,12544,0,0,0,0,0,0,696
32,0,0,0,1792,0,0,0,0,0,0,607
33,0,0,0,23296,0,0,0,0,0,0,576
34,0,0,0,3584,0,0,0,0,0,0,662
35,0,0,0,2688,0,0,0,0,0,0,759
36,0,0,0,7168,0,0,0,0,0,0,933
37,0,0,0,1792,0,0,0,0,0,0,712
38,1,1,1,3584,0,1,0,0,1,0,639
39,4,4,4,43904,0,3,0,0,3,0,733
40,5,5,5,4480,0,1,0,0,1,0,702
41,5,5,5,4480,0,0,0,0,0,0,741
42,16,16,16,11648,0,11,0,0,11,0,735
43,16,16,16,3584,0,0,0,0,0,0,805
44,16,16,16,12544,0,0,0,0,0,0,857
45,16,16,16,2688,0,0,0,0,0,0,818
46,16,16,16,1792,0,0,0,0,0,0,926
47,16,16,16,17920,0,0,0,0,0,0,893
48,17,17,17,10752,0,1,0,0,1,0,887
49,19,19,19,11648,0,2,0,0,2,0,1115
50,20,20,20,5376,0,1,0,0,1,0,1078
51,20,20,20,11648,0,0,0,0,0,0,1004
52,20,20,20,3584,0,0,0,0,0,0,1248
53,20,20,20,2688,0,0,0,0,0,0,1265
54,22,22,22,12544,0,2,0,0,2,0,1058
55,22,22,22,14336,0,0,0,0,0,0,1315
56,22,22,22,2688,0,0,0,0,0,0,977
57,22,22,22,10752,0,0,0,0,0,0,1121
58,23,23,23,15232,0,1,0,0,1,0,1236
59,26,26,26,8960,0,3,0,0,3,0,1288
60,27,27,27,3584,0,1,0,0,1,0,1224
61,28,28,28,10752,0,1,0,0,1,0,1326
62,36,36,36,31360,0,8,0,0,8,0,1353
63,39,39,39,39424,0,3,0,0,3,0,1451
64,39,39,39,4480,0,0,0,0,0,0,1242
65,39,39,39,8064,0,0,0,0,0,0,1448
66,39,39,39,13440,0,0,0,0,0,0,1585
67,41,41,41,39424,0,2,0,0,2,0,1328
68,43,43,43,25984,0,2,0,0,2,0,1729
69,46,46,46,25088,0,3,0,0,3,0,1778
70,47,47,47,19712,0,1,0,0,1,0,1835
71,54,54,54,17920,0,7,0,0,7,0,1674
