tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,896,0,0,0,0,0,0,973
1,0,0,0,7168,0,0,0,0,0,0,1071
2,0,0,0,0,0,0,0,0,0,0,902
3,0,0,0,8960,0,0,0,0,0,0,972
4,0,0,0,1792,0,0,0,0,0,0,945
5,0,0,0,896,0,0,0,0,0,0,776
6,0,0,0,0,0,0,0,0,0,0,750
7,0,0,0,1792,0,0,0,0,0,0,737
8,0,0,0,1792,0,0,0,0,0,0,823
9,0,0,0,0,0,0,0,0,0,0,716
10,0,0,0,896,0,0,0,0,0,0,647
11,0,0,0,0,0,0,0,0,0,0,678
12,0,0,0,0,0,0,0,0,0,0,556
13,0,0,0,12544,0,0,0,0,0,0,638
14,0,0,0,896,0,0,0,0,0,0,690
15,0,0,0,10752,0,0,0,0,0,0,735
16,0,0,0,1792,0,0,0,0,0,0,572
17,0,0,0,0,0,0,0,0,0,0,782
18,0,0,0,896,0,0,0,0,0,0,648
19,0,0,0,896,0,0,0,0,0,0,572
20,0,0,0,0,0,0,0,0,0,0,520
21,0,0,0,9856,0,0,0,0,0,0,634
22,0,0,0,896,0,0,0,0,0,0,567
23,0,0,0,0,0,0,0,0,0,0,799
24,0,0,0,0,0,0,0,0,0,0,541
25,0,0,0,896,0,0,0,0,0,0,741
26,0,0,0,896,0,0,0,0,0,0,635
27,0,0,0,0,0,0,0,0,0,0,530
28,0,0,0,8960,0,0,0,0,0,0,698
29,0,0,0,8064,0,0,0,0,0,0,625
30,0,0,0,896,0,0,0,0,0,0,561
31,0,0,0,8064,0,0,0,0,0,0,675
32,0,0,0,15232,0,0,0,0,0,0,676
33,0,0,0,896,0,0,0,0,0,0,591
34,0,0,0,0,0,0,0,0,0,0,547
35,0,0,0,896,0,0,0,0,0,0,607
36,0,0,0,1792,0,0,0,0,0,0,670
37,0,0,0,0,0,0,0,0,0,0,662
38,0,0,0,8064,0,0,0,0,0,0,664
39,0,0,0,0,0,0,0,0,0,0,759
40,0,0,0,896,0,0,0,0,0,0,766
41,0,0,0,896,0,0,0,0,0,0,656
42,0,0,0,0,0,0,0,0,0,0,800
43,0,0,0,896,0,0,0,0,0,0,762
44,1,1,1,19712,0,1,0,0,1,0,828
45,1,1,1,2688,0,0,0,0,0,0,935
46,1,1,1,896,0,0,0,0,0,0,979
47,1,1,1,1792,0,0,0,0,0,0,795
48,1,1,1,2688,0,0,0,0,0,0,1032
49,1,1,1,896,0,0,0,0,0,0,930
50,1,1,1,1792,0,0,0,0,0,0,940
51,1,1,1,896,0,0,0,0,0,0,991
52,1,1,1,1792,0,0,0,0,0,0,1061
53,2,2,2,11648,0,1,0,0,1,0,983
54,3,3,3,1792,0,1,0,0,1,0,1118
55,4,4,4,11648,0,1,0,0,1,0,1095
56,5,5,5,1792,0,1,0,0,1,0,1087
57,5,5,5,0,0,0,0,0,0,0,1160
58,5,5,5,3584,0,0,0,0,0,0,1156
59,5,5,5,896,0,0,0,0,0,0,1240
60,5,5,5,3584,0,0,0,0,0,0,1321
61,5,5,5,1792,0,0,0,0,0,0,1133
62,5,5,5,6272,0,0,0,0,0,0,1358
63,5,5,5,896,0,0,0,0,0,0,1345
64,5,5,5,3584,0,0,0,0,0,0,1384
65,5,5,5,10752,0,0,0,0,0,0,1423
66,5,5,5,1792,0,0,0,0,0,0,1618
67,5,5,5,1792,0,0,0,0,0,0,1449
68,5,5,5,896,0,0,0,0,0,0,1636
69,6,6,6,3584,0,1,0,0,1,0,1583
70,6,6,6,10752,0,0,0,0,0,0,1684
71,6,6,6,2688,0,0,0,0,0,0,1630
