tick,user,event
39,6415,aware
39,6415,evidence
39,6415,detect
45,7977,aware
45,7977,evidence
45,7977,detect
54,656,aware
54,656,evidence
54,656,detect
70,2490,aware
70,2490,evidence
70,2490,detect
70,1264,aware
70,1264,evidence
70,1264,detect
70,3308,aware
70,3308,evidence
70,3308,detect
70,6772,aware
70,6772,evidence
70,6772,detect
70,5458,aware
70,5458,evidence
70,5458,detect
70,6374,aware
70,6374,evidence
70,6374,detect
70,501,aware
70,501,evidence
70,501,detect
70,3757,aware
70,3757,evidence
70,3757,detect
