tick,user,event
48,4081,aware
48,4081,evidence
48,4081,detect
48,2515,aware
48,2515,evidence
48,2515,detect
50,11411,aware
50,11411,evidence
50,11411,detect
52,9364,aware
52,9364,evidence
52,9364,detect
52,1039,aware
52,1039,evidence
52,1039,detect
52,9178,aware
52,9178,evidence
52,9178,detect
52,9400,aware
52,9400,evidence
52,9400,detect
52,1783,aware
52,1783,evidence
52,1783,detect
52,1849,aware
52,1849,evidence
52,1849,detect
52,11950,aware
52,11950,evidence
52,11950,detect
52,8326,aware
52,8326,evidence
52,8326,detect
68,9628,aware
68,9628,evidence
68,9628,detect
71,11621,aware
71,11621,evidence
71,11621,detect
71,3740,aware
71,3740,evidence
71,3740,detect
71,10994,aware
71,10994,evidence
71,10994,detect
