tick,user,event
39,11267,aware
39,11267,evidence
39,11267,detect
40,5306,aware
40,5306,evidence
40,5306,detect
45,9153,aware
45,9153,evidence
45,9153,detect
45,11147,aware
45,11147,evidence
45,11147,detect
54,8448,aware
54,8448,evidence
54,8448,detect
61,6342,aware
61,6342,evidence
61,6342,detect
61,3736,aware
61,3736,evidence
61,3736,detect
61,478,aware
61,478,evidence
61,478,detect
61,238,aware
61,238,evidence
61,238,detect
61,7868,aware
61,7868,evidence
61,7868,detect
61,6477,aware
61,6477,evidence
61,6477,detect
61,6979,aware
61,6979,evidence
61,6979,detect
61,3533,aware
61,3533,evidence
61,3533,detect
69,1293,aware
69,1293,evidence
69,1293,detect
69,2576,aware
69,2576,evidence
69,2576,detect
69,6289,aware
69,6289,evidence
69,6289,detect
69,2656,aware
69,2656,evidence
69,2656,detect
69,10539,aware
69,10539,evidence
69,10539,detect
69,10808,aware
69,10808,evidence
69,10808,detect
69,5556,aware
69,5556,evidence
69,5556,detect
69,4751,aware
69,4751,evidence
69,4751,detect
69,8843,aware
69,8843,evidence
69,8843,detect
69,8311,aware
69,8311,evidence
69,8311,detect
69,6247,aware
69,6247,evidence
69,6247,detect
69,8389,aware
69,8389,evidence
69,8389,detect
