tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,3584,0,0,0,0,0,0,1010
1,0,0,0,13440,0,0,0,0,0,0,951
2,0,0,0,3584,0,0,0,0,0,0,780
3,0,0,0,2688,0,0,0,0,0,0,994
4,0,0,0,4480,0,0,0,0,0,0,833
5,0,0,0,5376,0,0,0,0,0,0,916
6,0,0,0,10752,0,0,0,0,0,0,846
7,0,0,0,6272,0,0,0,0,0,0,800
8,0,0,0,19712,0,0,0,0,0,0,809
9,0,0,0,17024,0,0,0,0,0,0,798
10,0,0,0,24192,0,0,0,0,0,0,807
11,0,0,0,1792,0,0,0,0,0,0,750
12,0,0,0,29568,0,0,0,0,0,0,694
13,0,0,0,1792,0,0,0,0,0,0,618
14,0,0,0,16128,0,0,0,0,0,0,596
15,0,0,0,13440,0,0,0,0,0,0,789
16,0,0,0,11648,0,0,0,0,0,0,852
17,0,0,0,1792,0,0,0,0,0,0,603
18,0,0,0,1792,0,0,0,0,0,0,587
19,0,0,0,17024,0,0,0,0,0,0,730
20,0,0,0,1792,0,0,0,0,0,0,630
21,0,0,0,1792,0,0,0,0,0,0,535
22,0,0,0,17024,0,0,0,0,0,0,660
23,0,0,0,17024,0,0,0,0,0,0,605
24,0,0,0,14336,0,0,0,0,0,0,690
25,0,0,0,2688,0,0,0,0,0,0,583
26,0,0,0,4480,0,0,0,0,0,0,583
27,0,0,0,22400,0,0,0,0,0,0,613
28,0,0,0,1792,0,0,0,0,0,0,471
29,0,0,0,14336,0,0,0,0,0,0,742
30,0,0,0,10752,0,0,0,0,0,0,710
31,0,0,0,11648,0,0,0,0,0,0,573
32,0,0,0,9856,0,0,0,0,0,0,854
33,0,0,0,32256,0,0,0,0,0,0,677
34,0,0,0,25088,0,0,0,0,0,0,772
35,0,0,0,9856,0,0,0,0,0,0,780
36,1,1,1,2688,0,1,0,0,1,0,754
37,2,2,2,17920,0,1,0,0,1,0,677
38,2,2,2,17024,0,0,0,0,0,0,725
39,2,2,2,5376,0,0,0,0,0,0,816
40,2,2,2,8064,0,0,0,0,0,0,565
41,3,3,3,21504,0,1,0,0,1,0,789
42,5,5,5,17920,0,2,0,0,2,0,828
43,5,5,5,4480,0,0,0,0,0,0,1061
44,6,6,6,27776,0,1,0,0,1,0,984
45,6,6,6,1792,0,0,0,0,0,0,936
46,7,7,7,2688,0,1,0,0,1,0,938
47,7,7,7,26880,0,0,0,0,0,0,1080
48,8,8,8,37632,0,1,0,0,1,0,1000
49,8,8,8,4480,0,0,0,0,0,0,954
50,8,8,8,4480,0,0,0,0,0,0,1031
51,8,8,8,2688,0,0,0,0,0,0,1166
52,8,8,8,24192,0,0,0,0,0,0,977
53,8,8,8,4480,0,0,0,0,0,0,922
54,10,10,10,31360,0,2,0,0,2,0,1085
55,10,10,10,8960,0,0,0,0,0,0,1063
56,10,10,10,17024,0,0,0,0,0,0,1222
57,11,11,11,16128,0,1,0,0,1,0,1285
58,12,12,12,15232,0,1,0,0,1,0,1163
59,12,12,12,27776,0,0,0,0,0,0,1193
60,12,12,12,5376,0,0,0,0,0,0,1317
61,12,12,12,17024,0,1,0,0,1,0,1314
62,12,12,12,23296,0,0,0,0,0,0,1386
63,14,14,14,36736,0,2,0,0,2,0,1358
64,15,15,15,13440,0,1,0,0,1,0,1508
65,16,16,16,25088,0,1,0,0,1,0,1442
66,16,16,16,18816,0,1,0,0,1,0,1389
67,16,16,16,17920,0,0,0,0,0,0,1539
68,27,27,27,15232,0,11,0,0,11,0,1386
69,27,27,27,24192,0,0,0,0,0,0,1676
70,27,27,27,6272,0,0,0,0,0,0,1831
71,27,27,27,76160,0,0,0,0,0,0,1605
