tick,user,event
36,71,aware
36,71,evidence
36,71,detect
37,2898,aware
37,2898,evidence
37,2898,detect
47,268,aware
47,268,evidence
47,268,detect
47,10422,aware
47,10422,evidence
47,10422,detect
49,5289,aware
49,5289,evidence
49,5289,detect
52,11159,aware
52,11159,evidence
52,11159,detect
54,8994,aware
54,8994,evidence
54,8994,detect
54,5515,aware
54,5515,evidence
54,5515,detect
58,11039,aware
58,11039,evidence
58,11039,detect
64,2443,aware
64,2443,evidence
64,2443,detect
67,10926,aware
67,10926,evidence
67,10926,detect
