tick,user,event
39,19,aware
39,19,evidence
39,19,detect
39,6644,aware
39,6644,evidence
39,6644,detect
43,8300,aware
43,8300,evidence
43,8300,detect
43,8628,aware
43,8628,evidence
43,8628,detect
43,8539,aware
43,8539,evidence
43,8539,detect
43,8802,aware
43,8802,evidence
43,8802,detect
43,8240,aware
43,8240,evidence
43,8240,detect
43,8043,aware
43,8043,evidence
43,8043,detect
43,6299,aware
43,6299,evidence
43,6299,detect
57,4911,aware
57,4911,evidence
57,4911,detect
59,5659,aware
59,5659,evidence
59,5659,detect
59,4118,aware
59,4118,evidence
59,4118,detect
59,5126,aware
59,5126,evidence
59,5126,detect
59,9013,aware
59,9013,evidence
59,9013,detect
59,3227,aware
59,3227,evidence
59,3227,detect
68,619,aware
68,619,evidence
68,619,detect
70,9993,aware
70,9993,evidence
70,9993,detect
