tick,user,event
48,3024,aware
48,3024,evidence
48,3024,detect
48,3416,aware
48,3416,evidence
48,3416,detect
48,10096,aware
48,10096,evidence
48,10096,detect
55,221,aware
55,221,evidence
55,221,detect
55,6113,aware
55,6113,evidence
55,6113,detect
57,11983,aware
57,11983,evidence
57,11983,detect
57,6868,aware
57,6868,evidence
57,6868,detect
57,2643,aware
57,2643,evidence
57,2643,detect
57,2823,aware
57,2823,evidence
57,2823,detect
57,666,aware
57,666,evidence
57,666,detect
62,6038,aware
62,6038,evidence
62,6038,detect
62,927,aware
62,927,evidence
62,927,detect
62,633,aware
62,633,evidence
62,633,detect
62,10558,aware
62,10558,evidence
62,10558,detect
63,7341,aware
63,7341,evidence
63,7341,detect
63,9466,aware
63,9466,evidence
63,9466,detect
63,8056,aware
63,8056,evidence
63,8056,detect
68,3794,aware
68,3794,evidence
68,3794,detect
68,11445,aware
68,11445,evidence
68,11445,detect
68,6397,aware
68,6397,evidence
68,6397,detect
70,1162,aware
70,1162,evidence
70,1162,detect
