tick,user,event
40,6557,aware
40,6557,evidence
40,6557,detect
40,1555,aware
40,1555,evidence
40,1555,detect
48,7082,aware
48,7082,evidence
48,7082,detect
51,10649,aware
51,10649,evidence
51,10649,detect
51,2903,aware
51,2903,evidence
51,2903,detect
51,5569,aware
51,5569,evidence
51,5569,detect
54,5339,aware
54,5339,evidence
54,5339,detect
57,9679,aware
57,9679,evidence
57,9679,detect
58,7747,aware
58,7747,evidence
58,7747,detect
58,6345,aware
58,6345,evidence
58,6345,detect
61,470,aware
61,470,evidence
61,470,detect
62,7418,aware
62,7418,evidence
62,7418,detect
63,5952,aware
63,5952,evidence
63,5952,detect
66,4232,aware
66,4232,evidence
66,4232,detect
68,6761,aware
68,6761,evidence
68,6761,detect
69,9427,aware
69,9427,evidence
69,9427,detect
70,849,aware
70,849,evidence
70,849,detect
70,2604,aware
70,2604,evidence
70,2604,detect
