tick,user,event
36,3040,aware
36,3040,evidence
36,3040,detect
36,11710,aware
36,11710,evidence
36,11710,detect
36,2731,aware
36,2731,evidence
36,2731,detect
36,11817,aware
36,11817,evidence
36,11817,detect
36,202,aware
36,202,evidence
36,202,detect
36,1515,aware
36,1515,evidence
36,1515,detect
36,281,aware
36,281,evidence
36,281,detect
36,6410,aware
36,6410,evidence
36,6410,detect
36,446,aware
36,446,evidence
36,446,detect
36,3297,aware
36,3297,evidence
36,3297,detect
36,3439,aware
36,3439,evidence
36,3439,detect
36,11407,aware
36,11407,evidence
36,11407,detect
36,3838,aware
36,3838,evidence
36,3838,detect
36,4723,aware
36,4723,evidence
36,4723,detect
36,6634,aware
36,6634,evidence
36,6634,detect
36,2897,aware
36,2897,evidence
36,2897,detect
36,6244,aware
36,6244,evidence
36,6244,detect
36,3335,aware
36,3335,evidence
36,3335,detect
36,6641,aware
36,6641,evidence
36,6641,detect
36,9504,aware
36,9504,evidence
36,9504,detect
36,11192,aware
36,11192,evidence
36,11192,detect
36,10309,aware
36,10309,evidence
36,10309,detect
36,6592,aware
36,6592,evidence
36,6592,detect
36,11335,aware
36,11335,evidence
36,11335,detect
36,6778,aware
36,6778,evidence
36,6778,detect
36,6302,aware
36,6302,evidence
36,6302,detect
36,9898,aware
36,9898,evidence
36,9898,detect
36,7699,aware
36,7699,evidence
36,7699,detect
36,10343,aware
36,10343,evidence
36,10343,detect
36,5269,aware
36,5269,evidence
36,5269,detect
36,7010,aware
36,7010,evidence
36,7010,detect
36,3086,aware
36,3086,evidence
36,3086,detect
36,7568,aware
36,7568,evidence
36,7568,detect
36,11557,aware
36,11557,evidence
36,11557,detect
36,5067,aware
36,5067,evidence
36,5067,detect
36,1021,aware
36,1021,evidence
36,1021,detect
36,8096,aware
36,8096,evidence
36,8096,detect
36,5657,aware
36,5657,evidence
36,5657,detect
36,5590,aware
36,5590,evidence
36,5590,detect
36,11564,aware
36,11564,evidence
36,11564,detect
36,10421,aware
36,10421,evidence
36,10421,detect
36,5871,aware
36,5871,evidence
36,5871,detect
36,4201,aware
36,4201,evidence
36,4201,detect
36,6286,aware
36,6286,evidence
36,6286,detect
36,2058,aware
36,2058,evidence
36,2058,detect
36,6297,aware
36,6297,evidence
36,6297,detect
36,2042,aware
36,2042,evidence
36,2042,detect
36,692,aware
36,692,evidence
36,692,detect
36,11814,aware
36,11814,evidence
36,11814,detect
36,7301,aware
36,7301,evidence
36,7301,detect
36,4346,aware
36,4346,evidence
36,4346,detect
36,2525,aware
36,2525,evidence
36,2525,detect
36,6154,aware
36,6154,evidence
36,6154,detect
36,10992,aware
36,10992,evidence
36,10992,detect
36,2207,aware
36,2207,evidence
36,2207,detect
36,3920,aware
36,3920,evidence
36,3920,detect
36,8279,aware
36,8279,evidence
36,8279,detect
36,9454,aware
36,9454,evidence
36,9454,detect
36,4595,aware
36,4595,evidence
36,4595,detect
36,9942,aware
36,9942,evidence
36,9942,detect
36,1068,aware
36,1068,evidence
36,1068,detect
36,420,aware
36,420,evidence
36,420,detect
36,3265,aware
36,3265,evidence
36,3265,detect
36,11172,aware
36,11172,evidence
36,11172,detect
36,5266,aware
36,5266,evidence
36,5266,detect
36,3724,aware
36,3724,evidence
36,3724,detect
36,9355,aware
36,9355,evidence
36,9355,detect
36,11851,aware
36,11851,evidence
36,11851,detect
36,8264,aware
36,8264,evidence
36,8264,detect
36,2684,aware
36,2684,evidence
36,2684,detect
36,2284,aware
36,2284,evidence
36,2284,detect
36,6976,aware
36,6976,evidence
36,6976,detect
36,9068,aware
36,9068,evidence
36,9068,detect
36,5955,aware
36,5955,evidence
36,5955,detect
36,11597,aware
36,11597,evidence
36,11597,detect
36,6847,aware
36,6847,evidence
36,6847,detect
36,10896,aware
36,10896,evidence
36,10896,detect
36,7176,aware
36,7176,evidence
36,7176,detect
36,7099,aware
36,7099,evidence
36,7099,detect
36,8076,aware
36,8076,evidence
36,8076,detect
36,6127,aware
36,6127,evidence
36,6127,detect
