tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,417,12000
1,0,0,0,0,0,0,0,0,0,0,376,12000
2,0,0,0,896,0,0,0,0,0,0,408,12000
3,0,0,0,0,0,0,0,0,0,0,400,12000
4,0,0,0,0,0,0,0,0,0,0,368,12000
5,0,0,0,0,0,0,0,0,0,0,367,12000
6,0,0,0,896,0,0,0,0,0,0,344,12000
7,0,0,0,0,0,0,0,0,0,0,352,12000
8,0,0,0,0,0,0,0,0,0,0,354,12000
9,0,0,0,896,0,0,0,0,0,0,338,12000
10,0,0,0,1792,0,0,0,0,0,0,318,12000
11,0,0,0,0,0,0,0,0,0,0,326,12000
12,0,0,0,896,0,0,0,0,0,0,296,2
13,0,0,0,0,0,0,0,0,0,0,338,2
14,0,0,0,0,0,0,0,0,0,0,308,2
15,0,0,0,896,0,0,0,0,0,0,301,4
16,0,0,0,0,0,0,0,0,0,0,302,4
17,0,0,0,0,0,0,0,0,0,0,297,4
18,0,0,0,0,0,0,0,0,0,0,297,4
19,0,0,0,1792,0,0,0,0,0,0,303,8
20,0,0,0,0,0,0,0,0,0,0,276,8
21,0,0,0,0,0,0,0,0,0,0,274,8
22,0,0,0,0,0,0,0,0,0,0,276,8
23,0,0,0,896,0,0,0,0,0,0,288,10
24,0,0,0,0,0,0,0,0,0,0,303,0
25,0,0,0,1792,0,0,0,0,0,0,296,4
26,0,0,0,896,0,0,0,0,0,0,302,6
27,0,0,0,896,0,0,0,0,0,0,294,8
28,0,0,0,0,0,0,0,0,0,0,275,8
29,0,0,0,0,0,0,0,0,0,0,309,8
30,0,0,0,896,0,0,0,0,0,0,285,10
31,0,0,0,896,0,0,0,0,0,0,311,12
32,0,0,0,0,0,0,0,0,0,0,299,12
33,0,0,0,0,0,0,0,0,0,0,338,12
34,0,0,0,0,0,0,0,0,0,0,292,12
35,0,0,0,0,0,0,0,0,0,0,312,12
36,0,0,0,896,0,0,0,0,0,0,341,0
37,0,0,0,0,0,0,0,0,0,0,322,0
38,0,0,0,0,0,0,0,0,0,0,320,0
39,0,0,0,0,0,0,0,0,0,0,347,0
40,0,0,0,0,0,0,0,0,0,0,336,0
41,0,0,0,896,0,0,0,0,0,0,340,2
42,0,0,0,0,0,0,0,0,0,0,382,2
43,0,0,0,1792,0,0,0,0,0,0,376,6
44,0,0,0,896,0,0,0,0,0,0,382,8
45,0,0,0,0,0,0,0,0,0,0,384,8
46,0,0,0,0,0,0,0,0,0,0,388,8
47,0,0,0,896,0,0,0,0,0,0,421,10
48,0,0,0,0,0,0,0,0,0,0,437,0
49,0,0,0,896,0,0,0,0,0,0,431,2
50,0,0,0,0,0,0,0,0,0,0,433,2
51,0,0,0,0,0,0,0,0,0,0,430,2
52,0,0,0,0,0,0,0,0,0,0,434,2
53,0,0,0,1792,0,0,0,0,0,0,462,6
54,0,0,0,0,0,0,0,0,0,0,460,6
55,1,1,1,896,0,1,0,0,1,0,479,7
56,1,1,1,1792,0,0,0,0,0,0,510,11
57,1,1,1,896,0,0,0,0,0,0,509,13
58,1,1,1,1792,0,0,0,0,0,0,523,16
59,1,1,1,896,0,0,0,0,0,0,600,18
60,1,1,1,896,0,0,0,0,0,0,607,2
61,1,1,1,1792,0,0,0,0,0,0,572,6
62,1,1,1,896,0,0,0,0,0,0,596,8
63,1,1,1,0,0,0,0,0,0,0,611,8
64,1,1,1,0,0,0,0,0,0,0,650,8
65,1,1,1,0,0,0,0,0,0,0,682,8
66,2,2,2,1792,0,1,0,0,1,0,658,11
67,2,2,2,1792,0,0,0,0,0,0,697,15
68,2,2,2,896,0,0,0,0,0,0,724,17
69,2,2,2,1792,0,0,0,0,0,0,734,21
70,2,2,2,0,0,0,0,0,0,0,701,21
71,2,2,2,896,0,0,0,0,0,0,759,23
