server_mode,mode,users,hours,dt_min,p_gossip,adoption,fork_frac,fork_hour,detected,lat_aw_min,lat_ev_min,aware_cov_end,evid_cov_end,t10_aw,t50_aw,t10_ev,t50_ev,msgs_first_ev,msgs_10_ev,msgs_50_ev,msgs_95_ev,bytes_per_send,bytes_per_delivery,crosscuts,crosscut_rate,proof_inconsistent,evidence_events,seed,p_contact_cross,p_group_cross,p_drop_crosscut,sticky_victims,msg_rate_1to1,msg_rate_group,groups,avg_group_size,proof_withhold_rate,proof_timeout_rate,invalid_proof_rate,wall_s,run_dir,structure
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,75.0,75.0,0.0,0.0,,,,,17254.0,,,,1.6857660862723634,1.6857660862723634,3.0,0.00010262374713508706,3,3,59010,0.005,0.0,0.0,True,0.28,0.0,2000,6,0.0,0.0,0.0,1.0611846446990967,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_1/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s59010_drop0_pc0p005_pgc0,1:1 only
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,0.0,0.0,0.0,0.0,,,,,11808.0,,,,1.9451588123309174,1.9451588123309174,5.0,0.00016699509034434387,5,5,59011,0.005,0.0,0.0,True,0.28,0.0,2000,6,0.0,0.0,0.0,1.1147432327270508,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_1/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s59011_drop0_pc0p005_pgc0,1:1 only
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,25.0,25.0,0.0,0.0,,,,,53120.0,,,,1.8560770156438027,1.8560770156438027,7.0,6.016847172081829e-05,7,7,60000,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.060809850692749,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60000_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,60.0,60.0,0.0,0.0,,,,,64512.0,,,,1.7068988978092257,1.7068988978092257,15.0,0.00012756837664988435,15,15,60001,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0114591121673584,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60001_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,5.0,5.0,0.0,0.0,,,,,49735.0,,,,1.787712457260181,1.787712457260181,12.0,9.934679482403198e-05,12,12,60002,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.056107997894287,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60002_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,10.0,10.0,0.0,0.0,,,,,48889.0,,,,2.1330757154932978,2.1330757154932978,14.0,0.00012075836251660427,14,14,60003,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.009244680404663,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60003_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,20.0,20.0,0.0,0.0,,,,,52875.0,,,,2.1326870645259013,2.1326870645259013,13.0,0.00011252001557969446,13,13,60004,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0153272151947021,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60004_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,15.0,15.0,0.0,0.0,,,,,55459.0,,,,2.245398281811704,2.245398281811704,17.0,0.00013610997686130393,17,17,60005,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0308053493499756,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60005_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,35.0,35.0,0.0,0.0,,,,,54839.0,,,,1.8461375903635675,1.8461375903635675,8.0,7.044175787406774e-05,8,8,60006,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0146279335021973,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60006_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,60.0,60.0,0.0,0.0,,,,,65567.0,,,,2.2314045386394246,2.2314045386394246,6.0,5.082462961551168e-05,6,6,60007,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.00197434425354,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60007_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,25.0,25.0,0.0,0.0,,,,,54411.0,,,,2.0168146275501204,2.0168146275501204,9.0,7.559023374180056e-05,9,9,60008,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0117027759552002,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60008_drop0_pc0p005_pgc0,"Groups
within-cut"
