tick,user,event
37,5053,aware
37,5053,evidence
37,5053,detect
37,9698,aware
37,9698,evidence
37,9698,detect
45,3938,aware
45,3938,evidence
45,3938,detect
45,10565,aware
45,10565,evidence
45,10565,detect
45,2145,aware
45,2145,evidence
45,2145,detect
45,3290,aware
45,3290,evidence
45,3290,detect
45,8085,aware
45,8085,evidence
45,8085,detect
45,5253,aware
45,5253,evidence
45,5253,detect
45,904,aware
45,904,evidence
45,904,detect
49,4260,aware
49,4260,evidence
49,4260,detect
49,2016,aware
49,2016,evidence
49,2016,detect
53,9506,aware
53,9506,evidence
53,9506,detect
53,3026,aware
53,3026,evidence
53,3026,detect
55,4311,aware
55,4311,evidence
55,4311,detect
55,9970,aware
55,9970,evidence
55,9970,detect
55,1447,aware
55,1447,evidence
55,1447,detect
55,5214,aware
55,5214,evidence
55,5214,detect
56,11024,aware
56,11024,evidence
56,11024,detect
65,3134,aware
65,3134,evidence
65,3134,detect
65,10389,aware
65,10389,evidence
65,10389,detect
65,9376,aware
65,9376,evidence
65,9376,detect
65,4636,aware
65,4636,evidence
65,4636,detect
66,811,aware
66,811,evidence
66,811,detect
69,3114,aware
69,3114,evidence
69,3114,detect
69,7945,aware
69,7945,evidence
69,7945,detect
69,9201,aware
69,9201,evidence
69,9201,detect
69,3500,aware
69,3500,evidence
69,3500,detect
69,7121,aware
69,7121,evidence
69,7121,detect
69,444,aware
69,444,evidence
69,444,detect
