tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,190848,0,0,0,0,0,0,18836
1,0,0,0,186368,0,0,0,0,0,0,16934
2,0,0,0,5376,0,0,0,0,0,0,18292
3,0,0,0,341376,0,0,0,0,0,0,16791
4,0,0,0,185472,0,0,0,0,0,0,15600
5,0,0,0,180096,0,0,0,0,0,0,15674
6,0,0,0,276864,0,0,0,0,0,0,16926
7,0,0,0,202496,0,0,0,0,0,0,14727
8,0,0,0,6272,0,0,0,0,0,0,14221
9,0,0,0,351232,0,0,0,0,0,0,16634
10,0,0,0,258944,0,0,0,0,0,0,12556
11,0,0,0,249088,0,0,0,0,0,0,13537
12,0,0,0,301056,0,0,0,0,0,0,13989
13,0,0,0,349440,0,0,0,0,0,0,13189
14,0,0,0,3584,0,0,0,0,0,0,12905
15,0,0,0,377216,0,0,0,0,0,0,12873
16,0,0,0,466816,0,0,0,0,0,0,12407
17,0,0,0,275968,0,0,0,0,0,0,13186
18,0,0,0,2688,0,0,0,0,0,0,12588
19,0,0,0,3584,0,0,0,0,0,0,11151
20,0,0,0,279552,0,0,0,0,0,0,11276
21,0,0,0,267008,0,0,0,0,0,0,12874
22,0,0,0,896,0,0,0,0,0,0,10618
23,0,0,0,1792,0,0,0,0,0,0,12453
24,0,0,0,83328,0,0,0,0,0,0,11289
25,0,0,0,182784,0,0,0,0,0,0,10481
26,0,0,0,273280,0,0,0,0,0,0,12008
27,0,0,0,277760,0,0,0,0,0,0,12779
28,0,0,0,94976,0,0,0,0,0,0,12308
29,0,0,0,255360,0,0,0,0,0,0,13923
30,0,0,0,238336,0,0,0,0,0,0,12573
31,0,0,0,3584,0,0,0,0,0,0,11538
32,0,0,0,94080,0,0,0,0,0,0,13100
33,0,0,0,345856,0,0,0,0,0,0,14389
34,0,0,0,442624,0,0,0,0,0,0,13548
35,0,0,0,249984,0,0,0,0,0,0,12929
36,5,5,5,105728,0,5,0,0,5,0,14199
37,20,20,20,355712,0,17,0,0,17,0,14566
38,217,217,217,347648,0,199,0,0,199,0,15769
39,237,237,237,344960,0,21,0,0,21,0,13926
40,358,358,358,452480,0,124,0,0,124,0,17621
41,462,462,462,273280,0,110,0,0,110,0,16642
42,468,468,468,171136,0,6,0,0,6,0,15069
43,557,557,557,172928,0,93,0,0,93,0,15662
44,557,557,557,1792,0,0,0,0,0,0,16032
45,569,569,569,173824,0,13,0,0,13,0,15566
46,580,580,580,111104,0,13,0,0,13,0,18090
47,598,598,598,452480,0,20,0,0,20,0,18915
48,620,620,620,379008,0,24,0,0,24,0,18056
49,635,635,635,289408,0,18,0,0,18,0,16345
50,643,643,643,180096,0,9,0,0,9,0,20497
51,657,657,657,632576,0,30,0,0,30,0,19058
52,752,752,752,256256,0,99,0,0,99,0,19825
53,762,762,762,269696,0,16,0,0,16,0,20857
54,868,868,868,442624,0,112,0,0,112,0,19543
55,881,881,881,357504,0,22,0,0,22,0,20173
56,901,901,901,430976,0,29,0,0,29,0,22574
57,905,905,905,375424,0,14,0,0,14,0,19831
58,995,995,995,357504,0,103,0,0,103,0,23959
59,1073,1073,1073,278656,0,100,0,0,100,0,20638
60,1076,1076,1076,189952,0,10,0,0,10,0,25237
61,1102,1102,1102,537600,0,37,0,0,37,0,23101
62,1208,1208,1208,753536,0,143,0,0,143,0,25528
63,1230,1230,1230,722176,0,49,0,0,49,0,24739
64,1243,1243,1243,370944,0,25,0,0,25,0,26249
65,1247,1247,1247,206080,0,12,0,0,12,0,27185
66,1335,1335,1335,1056384,0,131,0,0,131,0,28507
67,1358,1358,1358,799232,0,48,0,0,48,0,30448
68,1369,1369,1369,525952,0,33,0,0,33,0,28553
69,1439,1439,1439,352128,0,84,0,0,84,0,30156
70,1449,1449,1449,681856,0,105,0,0,105,0,31460
71,1458,1458,1458,356608,0,23,0,0,23,0,35037
