tick,user,event
42,11128,aware
42,11128,evidence
42,11128,detect
49,7945,aware
49,7945,evidence
49,7945,detect
54,11044,aware
54,11044,evidence
54,11044,detect
54,1871,aware
54,1871,evidence
54,1871,detect
54,2322,aware
54,2322,evidence
54,2322,detect
54,7141,aware
54,7141,evidence
54,7141,detect
54,5174,aware
54,5174,evidence
54,5174,detect
54,11611,aware
54,11611,evidence
54,11611,detect
54,7201,aware
54,7201,evidence
54,7201,detect
54,4644,aware
54,4644,evidence
54,4644,detect
54,11398,aware
54,11398,evidence
54,11398,detect
54,6218,aware
54,6218,evidence
54,6218,detect
54,11247,aware
54,11247,evidence
54,11247,detect
56,5241,aware
56,5241,evidence
56,5241,detect
57,3186,aware
57,3186,evidence
57,3186,detect
57,879,aware
57,879,evidence
57,879,detect
57,8135,aware
57,8135,evidence
57,8135,detect
59,6164,aware
59,6164,evidence
59,6164,detect
59,8600,aware
59,8600,evidence
59,8600,detect
62,1992,aware
62,1992,evidence
62,1992,detect
62,11464,aware
62,11464,evidence
62,11464,detect
66,411,aware
66,411,evidence
66,411,detect
66,3300,aware
66,3300,evidence
66,3300,detect
67,11777,aware
67,11777,evidence
67,11777,detect
68,7657,aware
68,7657,evidence
68,7657,detect
69,9174,aware
69,9174,evidence
69,9174,detect
69,11726,aware
69,11726,evidence
69,11726,detect
