tick,user,event
42,1476,aware
42,1476,evidence
42,1476,detect
43,8538,aware
43,8538,evidence
43,8538,detect
43,5477,aware
43,5477,evidence
43,5477,detect
45,6202,aware
45,6202,evidence
45,6202,detect
53,8941,aware
53,8941,evidence
53,8941,detect
55,10050,aware
55,10050,evidence
55,10050,detect
55,5512,aware
55,5512,evidence
55,5512,detect
59,1502,aware
59,1502,evidence
59,1502,detect
59,11526,aware
59,11526,evidence
59,11526,detect
60,2263,aware
60,2263,evidence
60,2263,detect
60,4561,aware
60,4561,evidence
60,4561,detect
60,1914,aware
60,1914,evidence
60,1914,detect
60,4143,aware
60,4143,evidence
60,4143,detect
60,8132,aware
60,8132,evidence
60,8132,detect
60,3952,aware
60,3952,evidence
60,3952,detect
60,6471,aware
60,6471,evidence
60,6471,detect
60,3980,aware
60,3980,evidence
60,3980,detect
60,8078,aware
60,8078,evidence
60,8078,detect
60,6735,aware
60,6735,evidence
60,6735,detect
60,5650,aware
60,5650,evidence
60,5650,detect
63,6881,aware
63,6881,evidence
63,6881,detect
65,4170,aware
65,4170,evidence
65,4170,detect
65,8491,aware
65,8491,evidence
65,8491,detect
67,3945,aware
67,3945,evidence
67,3945,detect
67,3229,aware
67,3229,evidence
67,3229,detect
71,7136,aware
71,7136,evidence
71,7136,detect
71,5333,aware
71,5333,evidence
71,5333,detect
