tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,871,12000
1,0,0,0,0,0,0,0,0,0,0,1056,12000
2,0,0,0,0,0,0,0,0,0,0,785,12000
3,0,0,0,0,0,0,0,0,0,0,930,12000
4,0,0,0,0,0,0,0,0,0,0,768,12000
5,0,0,0,0,0,0,0,0,0,0,947,12000
6,0,0,0,0,0,0,0,0,0,0,735,12000
7,0,0,0,0,0,0,0,0,0,0,803,12000
8,0,0,0,0,0,0,0,0,0,0,822,12000
9,0,0,0,0,0,0,0,0,0,0,721,12000
10,0,0,0,0,0,0,0,0,0,0,804,12000
11,0,0,0,896,0,0,0,0,0,0,858,12000
12,0,0,0,0,0,0,0,0,0,0,846,0
13,0,0,0,0,0,0,0,0,0,0,638,0
14,0,0,0,0,0,0,0,0,0,0,852,0
15,0,0,0,0,0,0,0,0,0,0,686,0
16,0,0,0,0,0,0,0,0,0,0,671,0
17,0,0,0,0,0,0,0,0,0,0,688,0
18,0,0,0,0,0,0,0,0,0,0,689,0
19,0,0,0,0,0,0,0,0,0,0,718,0
20,0,0,0,896,0,0,0,0,0,0,672,2
21,0,0,0,0,0,0,0,0,0,0,640,2
22,0,0,0,0,0,0,0,0,0,0,561,2
23,0,0,0,896,0,0,0,0,0,0,694,4
24,0,0,0,0,0,0,0,0,0,0,710,0
25,0,0,0,0,0,0,0,0,0,0,708,0
26,0,0,0,0,0,0,0,0,0,0,700,0
27,0,0,0,0,0,0,0,0,0,0,683,0
28,0,0,0,0,0,0,0,0,0,0,654,0
29,0,0,0,896,0,0,0,0,0,0,691,2
30,0,0,0,896,0,0,0,0,0,0,621,4
31,0,0,0,0,0,0,0,0,0,0,758,4
32,0,0,0,0,0,0,0,0,0,0,561,4
33,0,0,0,896,0,0,0,0,0,0,711,6
34,0,0,0,0,0,0,0,0,0,0,779,6
35,0,0,0,0,0,0,0,0,0,0,762,6
36,0,0,0,0,0,0,0,0,0,0,713,0
37,0,0,0,0,0,0,0,0,0,0,672,0
38,0,0,0,0,0,0,0,0,0,0,563,0
39,0,0,0,0,0,0,0,0,0,0,832,0
40,0,0,0,0,0,0,0,0,0,0,780,0
41,0,0,0,896,0,0,0,0,0,0,763,2
42,1,1,1,2688,0,1,0,0,10,9,911,5
43,1,1,1,0,0,0,0,0,0,0,735,5
44,1,1,1,896,0,0,0,0,0,0,789,7
45,2,2,2,8064,0,1,0,0,2,1,930,15
46,2,2,2,0,0,0,0,0,0,0,803,15
47,2,2,2,896,0,0,0,0,0,0,937,17
48,2,2,2,0,0,0,0,0,0,0,953,0
49,2,2,2,0,0,0,0,0,0,0,891,0
50,2,2,2,0,0,0,0,0,0,0,873,0
51,2,2,2,0,0,0,0,0,0,0,949,0
52,2,2,2,0,0,0,0,0,0,0,1056,0
53,2,2,2,0,0,0,0,0,1,1,1098,0
54,2,2,2,0,0,0,0,0,0,0,1269,0
55,2,2,2,0,0,0,0,0,0,0,1264,0
56,2,2,2,0,0,0,0,0,0,0,1104,0
57,2,2,2,0,0,0,0,0,0,0,1159,0
58,2,2,2,0,0,0,0,0,0,0,1237,0
59,2,2,2,896,0,0,0,0,0,0,1296,2
60,2,2,2,896,0,0,0,0,0,0,1214,2
61,2,2,2,1792,0,0,0,0,0,0,1313,6
62,2,2,2,0,0,0,0,0,0,0,1377,6
63,4,4,4,3584,0,2,0,0,6,4,1592,8
64,4,4,4,0,0,0,0,0,0,0,1381,8
65,4,4,4,0,0,0,0,0,0,0,1435,8
66,4,4,4,896,0,0,0,0,0,0,1489,10
67,4,4,4,0,0,0,0,0,0,0,1714,10
68,4,4,4,896,0,0,0,0,0,0,1562,12
69,4,4,4,0,0,0,0,0,0,0,1674,12
70,4,4,4,0,0,0,0,0,0,0,1415,12
71,4,4,4,896,0,0,0,0,0,0,1806,14
