tick,user,event
37,11686,aware
37,11686,evidence
37,11686,detect
37,1861,aware
37,1861,evidence
37,1861,detect
37,3223,aware
37,3223,evidence
37,3223,detect
37,5685,aware
37,5685,evidence
37,5685,detect
37,3797,aware
37,3797,evidence
37,3797,detect
37,4354,aware
37,4354,evidence
37,4354,detect
37,2849,aware
37,2849,evidence
37,2849,detect
37,7350,aware
37,7350,evidence
37,7350,detect
39,1556,aware
39,1556,evidence
39,1556,detect
52,9024,aware
52,9024,evidence
52,9024,detect
57,5631,aware
57,5631,evidence
57,5631,detect
67,6116,aware
67,6116,evidence
67,6116,detect
