tick,user,event
36,9983,aware
36,9983,evidence
36,9983,detect
36,6071,aware
36,6071,evidence
36,6071,detect
36,3342,aware
36,3342,evidence
36,3342,detect
36,7334,aware
36,7334,evidence
36,7334,detect
58,11510,aware
58,11510,evidence
58,11510,detect
58,9310,aware
58,9310,evidence
58,9310,detect
58,3958,aware
58,3958,evidence
58,3958,detect
58,4596,aware
58,4596,evidence
58,4596,detect
58,6728,aware
58,6728,evidence
58,6728,detect
58,5455,aware
58,5455,evidence
58,5455,detect
59,11930,aware
59,11930,evidence
59,11930,detect
59,10480,aware
59,10480,evidence
59,10480,detect
59,32,aware
59,32,evidence
59,32,detect
59,4180,aware
59,4180,evidence
59,4180,detect
59,7928,aware
59,7928,evidence
59,7928,detect
59,1252,aware
59,1252,evidence
59,1252,detect
59,2433,aware
59,2433,evidence
59,2433,detect
59,5580,aware
59,5580,evidence
59,5580,detect
59,3115,aware
59,3115,evidence
59,3115,detect
59,7514,aware
59,7514,evidence
59,7514,detect
63,2541,aware
63,2541,evidence
63,2541,detect
63,10012,aware
63,10012,evidence
63,10012,detect
63,8213,aware
63,8213,evidence
63,8213,detect
63,925,aware
63,925,evidence
63,925,detect
65,4647,aware
65,4647,evidence
65,4647,detect
65,11804,aware
65,11804,evidence
65,11804,detect
69,4116,aware
69,4116,evidence
69,4116,detect
69,8448,aware
69,8448,evidence
69,8448,detect
69,5963,aware
69,5963,evidence
69,5963,detect
71,11560,aware
71,11560,evidence
71,11560,detect
71,5821,aware
71,5821,evidence
71,5821,detect
