tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,1010,12000
1,0,0,0,1792,0,0,0,0,0,0,917,12000
2,0,0,0,0,0,0,0,0,0,0,849,12000
3,0,0,0,12544,0,0,0,0,0,0,887,12000
4,0,0,0,896,0,0,0,0,0,0,1071,12000
5,0,0,0,11648,0,0,0,0,0,0,737,12000
6,0,0,0,1792,0,0,0,0,0,0,779,12000
7,0,0,0,896,0,0,0,0,0,0,918,12000
8,0,0,0,0,0,0,0,0,0,0,977,12000
9,0,0,0,2688,0,0,0,0,0,0,778,12000
10,0,0,0,896,0,0,0,0,0,0,775,12000
11,0,0,0,1792,0,0,0,0,0,0,738,12000
12,0,0,0,8960,0,0,0,0,0,0,787,10
13,0,0,0,1792,0,0,0,0,0,0,685,14
14,0,0,0,0,0,0,0,0,0,0,618,14
15,0,0,0,7168,0,0,0,0,0,0,642,22
16,0,0,0,0,0,0,0,0,0,0,755,22
17,0,0,0,10752,0,0,0,0,0,0,714,35
18,0,0,0,0,0,0,0,0,0,0,654,35
19,0,0,0,896,0,0,0,0,0,0,717,37
20,0,0,0,0,0,0,0,0,0,0,705,37
21,0,0,0,896,0,0,0,0,0,0,672,39
22,0,0,0,1792,0,0,0,0,0,0,720,43
23,0,0,0,0,0,0,0,0,0,0,784,43
24,0,0,0,3584,0,0,0,0,0,0,563,8
25,0,0,0,0,0,0,0,0,0,0,460,8
26,0,0,0,0,0,0,0,0,0,0,733,8
27,0,0,0,12544,0,0,0,0,0,0,688,22
28,0,0,0,896,0,0,0,0,0,0,745,24
29,0,0,0,0,0,0,0,0,0,0,685,24
30,0,0,0,0,0,0,0,0,0,0,664,24
31,0,0,0,1792,0,0,0,0,0,0,802,28
32,0,0,0,896,0,0,0,0,0,0,626,30
33,0,0,0,896,0,0,0,0,0,0,704,32
34,0,0,0,0,0,0,0,0,0,0,624,32
35,0,0,0,1792,0,0,0,0,0,0,589,36
36,0,0,0,0,0,0,0,0,0,0,820,0
37,0,0,0,1792,0,0,0,0,0,0,751,4
38,0,0,0,8960,0,0,0,0,0,0,805,15
39,0,0,0,0,0,0,0,0,0,0,733,15
40,0,0,0,9856,0,0,0,0,0,0,636,27
41,0,0,0,1792,0,0,0,0,0,0,843,31
42,0,0,0,896,0,0,0,0,7,7,769,31
43,0,0,0,0,0,0,0,0,0,0,729,31
44,0,0,0,11648,0,0,0,0,0,0,878,44
45,0,0,0,896,0,0,0,0,0,0,767,46
46,0,0,0,896,0,0,0,0,1,1,848,49
47,0,0,0,1792,0,0,0,0,0,0,967,53
48,0,0,0,1792,0,0,0,0,0,0,907,4
49,0,0,0,896,0,0,0,0,0,0,999,6
50,0,0,0,0,0,0,0,0,1,1,871,7
51,0,0,0,0,0,0,0,0,0,0,1055,7
52,0,0,0,896,0,0,0,0,0,0,982,9
53,0,0,0,10752,0,0,0,0,2,2,879,22
54,0,0,0,896,0,0,0,0,0,0,1100,24
55,0,0,0,896,0,0,0,0,0,0,1075,26
56,0,0,0,896,0,0,0,0,0,0,972,28
57,0,0,0,2688,0,0,0,0,0,0,1179,34
58,0,0,0,2688,0,0,0,0,11,11,1280,36
59,0,0,0,0,0,0,0,0,0,0,1349,36
60,0,0,0,896,0,0,0,0,0,0,1252,2
61,0,0,0,13440,0,0,0,0,1,1,1350,18
62,0,0,0,896,0,0,0,0,0,0,1539,20
63,0,0,0,896,0,0,0,0,0,0,1556,22
64,0,0,0,11648,0,0,0,0,0,0,1269,36
65,0,0,0,11648,0,0,0,0,1,1,1487,51
66,0,0,0,16128,0,0,0,0,1,1,1406,72
67,0,0,0,1792,0,0,0,0,0,0,1491,76
68,0,0,0,8064,0,0,0,0,1,1,1742,86
69,0,0,0,9856,0,0,0,0,0,0,1547,99
70,0,0,0,0,0,0,0,0,2,2,1577,100
71,0,0,0,896,0,0,0,0,0,0,1687,102
