tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,896,0,0,0,0,0,0,17508
1,0,0,0,55552,0,0,0,0,0,0,15545
2,0,0,0,896,0,0,0,0,0,0,16295
3,0,0,0,896,0,0,0,0,0,0,14638
4,0,0,0,0,0,0,0,0,0,0,14825
5,0,0,0,896,0,0,0,0,0,0,13737
6,0,0,0,0,0,0,0,0,0,0,13450
7,0,0,0,0,0,0,0,0,0,0,13798
8,0,0,0,896,0,0,0,0,0,0,12138
9,0,0,0,0,0,0,0,0,0,0,11591
10,0,0,0,54656,0,0,0,0,0,0,11329
11,0,0,0,0,0,0,0,0,0,0,12759
12,0,0,0,0,0,0,0,0,0,0,11095
13,0,0,0,896,0,0,0,0,0,0,12721
14,0,0,0,896,0,0,0,0,0,0,12498
15,0,0,0,0,0,0,0,0,0,0,12482
16,0,0,0,896,0,0,0,0,0,0,12611
17,0,0,0,896,0,0,0,0,0,0,11387
18,0,0,0,66304,0,0,0,0,0,0,12643
19,0,0,0,0,0,0,0,0,0,0,10999
20,0,0,0,0,0,0,0,0,0,0,11126
21,0,0,0,896,0,0,0,0,0,0,10884
22,0,0,0,0,0,0,0,0,0,0,9436
23,0,0,0,0,0,0,0,0,0,0,10291
24,0,0,0,0,0,0,0,0,0,0,10145
25,0,0,0,0,0,0,0,0,0,0,11220
26,0,0,0,896,0,0,0,0,0,0,10064
27,0,0,0,71680,0,0,0,0,0,0,10571
28,0,0,0,0,0,0,0,0,0,0,10966
29,0,0,0,0,0,0,0,0,0,0,11011
30,0,0,0,0,0,0,0,0,0,0,9996
31,0,0,0,0,0,0,0,0,0,0,10741
32,0,0,0,0,0,0,0,0,0,0,11420
33,0,0,0,0,0,0,0,0,0,0,11572
34,0,0,0,0,0,0,0,0,0,0,10349
35,0,0,0,0,0,0,0,0,0,0,11352
36,0,0,0,896,0,0,0,0,0,0,11825
37,0,0,0,0,0,0,0,0,0,0,12147
38,0,0,0,0,0,0,0,0,0,0,12473
39,0,0,0,896,0,0,0,0,0,0,12714
40,0,0,0,0,0,0,0,0,0,0,13323
41,0,0,0,0,0,0,0,0,0,0,13575
42,0,0,0,0,0,0,0,0,0,0,14083
43,71,71,71,170240,0,71,0,0,71,0,14075
44,71,71,71,0,0,0,0,0,0,0,15477
45,71,71,71,0,0,0,0,0,0,0,15145
46,74,74,74,56448,0,3,0,0,3,0,14399
47,74,74,74,896,0,0,0,0,0,0,16697
48,74,74,74,0,0,0,0,0,0,0,14382
49,74,74,74,0,0,0,0,0,0,0,16371
50,74,74,74,0,0,0,0,0,0,0,14699
51,74,74,74,0,0,0,0,0,0,0,18006
52,74,74,74,0,0,0,0,0,0,0,18745
53,75,75,75,1792,0,1,0,0,1,0,16257
54,77,77,77,57344,0,2,0,0,2,0,17197
55,77,77,77,0,0,0,0,0,0,0,19159
56,80,80,80,53760,0,3,0,0,3,0,19635
57,80,80,80,0,0,0,0,0,0,0,20075
58,80,80,80,0,0,0,0,0,0,0,21431
59,80,80,80,0,0,0,0,0,0,0,22530
60,83,83,83,65408,0,3,0,0,3,0,22610
61,89,89,89,60928,0,6,0,0,6,0,20491
62,89,89,89,0,0,0,0,0,0,0,23417
63,89,89,89,0,0,0,0,0,0,0,25775
64,89,89,89,1792,0,0,0,0,0,0,22522
65,89,89,89,0,0,0,0,0,0,0,24505
66,89,89,89,0,0,0,0,0,0,0,24949
67,97,97,97,109312,0,8,0,0,8,0,25218
68,97,97,97,0,0,0,0,0,0,0,25986
69,98,98,98,59136,0,1,0,0,1,0,28801
70,99,99,99,896,0,1,0,0,1,0,28478
71,99,99,99,2688,0,0,0,0,0,0,28514
