tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,896,0,0,0,0,0,0,993
1,0,0,0,896,0,0,0,0,0,0,872
2,0,0,0,11648,0,0,0,0,0,0,988
3,0,0,0,0,0,0,0,0,0,0,703
4,0,0,0,1792,0,0,0,0,0,0,911
5,0,0,0,2688,0,0,0,0,0,0,782
6,0,0,0,896,0,0,0,0,0,0,831
7,0,0,0,1792,0,0,0,0,0,0,740
8,0,0,0,0,0,0,0,0,0,0,766
9,0,0,0,11648,0,0,0,0,0,0,869
10,0,0,0,1792,0,0,0,0,0,0,790
11,0,0,0,896,0,0,0,0,0,0,765
12,0,0,0,9856,0,0,0,0,0,0,771
13,0,0,0,1792,0,0,0,0,0,0,755
14,0,0,0,896,0,0,0,0,0,0,689
15,0,0,0,9856,0,0,0,0,0,0,628
16,0,0,0,896,0,0,0,0,0,0,723
17,0,0,0,896,0,0,0,0,0,0,612
18,0,0,0,2688,0,0,0,0,0,0,566
19,0,0,0,0,0,0,0,0,0,0,677
20,0,0,0,896,0,0,0,0,0,0,519
21,0,0,0,0,0,0,0,0,0,0,652
22,0,0,0,22400,0,0,0,0,0,0,811
23,0,0,0,0,0,0,0,0,0,0,622
24,0,0,0,8064,0,0,0,0,0,0,646
25,0,0,0,0,0,0,0,0,0,0,607
26,0,0,0,0,0,0,0,0,0,0,649
27,0,0,0,1792,0,0,0,0,0,0,674
28,0,0,0,0,0,0,0,0,0,0,578
29,0,0,0,2688,0,0,0,0,0,0,614
30,0,0,0,896,0,0,0,0,0,0,745
31,0,0,0,1792,0,0,0,0,0,0,727
32,0,0,0,0,0,0,0,0,0,0,684
33,0,0,0,11648,0,0,0,0,0,0,752
34,0,0,0,18816,0,0,0,0,0,0,739
35,0,0,0,0,0,0,0,0,0,0,672
36,0,0,0,896,0,0,0,0,0,0,727
37,0,0,0,1792,0,0,0,0,0,0,699
38,0,0,0,896,0,0,0,0,0,0,811
39,0,0,0,896,0,0,0,0,0,0,709
40,0,0,0,1792,0,0,0,0,0,0,820
41,0,0,0,896,0,0,0,0,0,0,864
42,0,0,0,0,0,0,0,0,0,0,798
43,0,0,0,0,0,0,0,0,0,0,917
44,0,0,0,0,0,0,0,0,0,0,908
45,1,1,1,17920,0,1,0,0,1,0,881
46,2,2,2,9856,0,1,0,0,1,0,973
47,2,2,2,896,0,0,0,0,0,0,942
48,2,2,2,0,0,0,0,0,0,0,907
49,2,2,2,896,0,0,0,0,0,0,865
50,3,3,3,896,0,1,0,0,1,0,1033
51,3,3,3,0,0,0,0,0,0,0,927
52,3,3,3,9856,0,1,0,0,1,0,1052
53,3,3,3,2688,0,0,0,0,0,0,1072
54,3,3,3,11648,0,0,0,0,0,0,1015
55,4,4,4,1792,0,1,0,0,1,0,1143
56,4,4,4,2688,0,0,0,0,0,0,1131
57,4,4,4,896,0,0,0,0,0,0,1117
58,6,6,6,2688,0,2,0,0,2,0,1312
59,6,6,6,896,0,0,0,0,0,0,1202
60,6,6,6,896,0,0,0,0,0,0,1242
61,7,7,7,3584,0,1,0,0,1,0,1248
62,7,7,7,7168,0,0,0,0,0,0,1263
63,7,7,7,1792,0,0,0,0,0,0,1434
64,7,7,7,2688,0,0,0,0,0,0,1512
65,8,8,8,24192,0,1,0,0,1,0,1484
66,8,8,8,1792,0,0,0,0,0,0,1456
67,8,8,8,896,0,0,0,0,0,0,1582
68,8,8,8,9856,0,0,0,0,0,0,1553
69,8,8,8,2688,0,0,0,0,0,0,1644
70,9,9,9,9856,0,1,0,0,1,0,1719
71,9,9,9,896,0,0,0,0,0,0,1707
