tick,user,event
39,10413,aware
39,10413,evidence
39,10413,detect
42,5251,aware
42,5251,evidence
42,5251,detect
42,4608,aware
42,4608,evidence
42,4608,detect
52,1146,aware
52,1146,evidence
52,1146,detect
52,1417,aware
52,1417,evidence
52,1417,detect
52,9443,aware
52,9443,evidence
52,9443,detect
52,4753,aware
52,4753,evidence
52,4753,detect
52,11839,aware
52,11839,evidence
52,11839,detect
52,1273,aware
52,1273,evidence
52,1273,detect
52,10068,aware
52,10068,evidence
52,10068,detect
52,1484,aware
52,1484,evidence
52,1484,detect
52,10427,aware
52,10427,evidence
52,10427,detect
52,1720,aware
52,1720,evidence
52,1720,detect
52,819,aware
52,819,evidence
52,819,detect
52,3102,aware
52,3102,evidence
52,3102,detect
52,6013,aware
52,6013,evidence
52,6013,detect
52,5756,aware
52,5756,evidence
52,5756,detect
52,11648,aware
52,11648,evidence
52,11648,detect
52,11243,aware
52,11243,evidence
52,11243,detect
52,9151,aware
52,9151,evidence
52,9151,detect
52,3583,aware
52,3583,evidence
52,3583,detect
52,11116,aware
52,11116,evidence
52,11116,detect
52,3769,aware
52,3769,evidence
52,3769,detect
52,10041,aware
52,10041,evidence
52,10041,detect
52,587,aware
52,587,evidence
52,587,detect
52,4549,aware
52,4549,evidence
52,4549,detect
52,3998,aware
52,3998,evidence
52,3998,detect
52,1439,aware
52,1439,evidence
52,1439,detect
58,2359,aware
58,2359,evidence
58,2359,detect
