tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,6737
1,0,0,0,0,0,0,0,0,0,0,7073
2,0,0,0,24192,0,0,0,0,0,0,6339
3,0,0,0,0,0,0,0,0,0,0,6722
4,0,0,0,0,0,0,0,0,0,0,6138
5,0,0,0,70784,0,0,0,0,0,0,5981
6,0,0,0,0,0,0,0,0,0,0,6717
7,0,0,0,0,0,0,0,0,0,0,6037
8,0,0,0,32256,0,0,0,0,0,0,5275
9,0,0,0,18816,0,0,0,0,0,0,5959
10,0,0,0,31360,0,0,0,0,0,0,6017
11,0,0,0,0,0,0,0,0,0,0,4803
12,0,0,0,32256,0,0,0,0,0,0,5501
13,0,0,0,896,0,0,0,0,0,0,5329
14,0,0,0,0,0,0,0,0,0,0,5205
15,0,0,0,0,0,0,0,0,0,0,4972
16,0,0,0,0,0,0,0,0,0,0,5105
17,0,0,0,0,0,0,0,0,0,0,5367
18,0,0,0,0,0,0,0,0,0,0,5148
19,0,0,0,0,0,0,0,0,0,0,4631
20,0,0,0,35840,0,0,0,0,0,0,4774
21,0,0,0,72576,0,0,0,0,0,0,4546
22,0,0,0,0,0,0,0,0,0,0,4766
23,0,0,0,0,0,0,0,0,0,0,5262
24,0,0,0,0,0,0,0,0,0,0,4372
25,0,0,0,896,0,0,0,0,0,0,4399
26,0,0,0,0,0,0,0,0,0,0,5143
27,0,0,0,896,0,0,0,0,0,0,5272
28,0,0,0,0,0,0,0,0,0,0,4531
29,0,0,0,896,0,0,0,0,0,0,5134
30,0,0,0,0,0,0,0,0,0,0,5266
31,0,0,0,0,0,0,0,0,0,0,4980
32,0,0,0,0,0,0,0,0,0,0,5776
33,0,0,0,0,0,0,0,0,0,0,5145
34,0,0,0,0,0,0,0,0,0,0,5651
35,0,0,0,0,0,0,0,0,0,0,5983
36,0,0,0,896,0,0,0,0,0,0,5577
37,0,0,0,0,0,0,0,0,0,0,5556
38,0,0,0,0,0,0,0,0,0,0,5133
39,1,1,1,25088,0,1,0,0,1,0,6151
40,1,1,1,0,0,0,0,0,0,0,5568
41,1,1,1,0,0,0,0,0,0,0,5648
42,3,3,3,29568,0,2,0,0,2,0,6123
43,3,3,3,0,0,0,0,0,0,0,5586
44,3,3,3,0,0,0,0,0,0,0,6529
45,3,3,3,0,0,0,0,0,0,0,6764
46,3,3,3,0,0,0,0,0,0,0,6771
47,3,3,3,0,0,0,0,0,0,0,6030
48,3,3,3,0,0,0,0,0,0,0,7271
49,3,3,3,0,0,0,0,0,0,0,7266
50,3,3,3,896,0,0,0,0,0,0,7425
51,3,3,3,896,0,0,0,0,0,0,6824
52,28,28,28,25088,0,25,0,0,25,0,7444
53,28,28,28,896,0,0,0,0,0,0,9140
54,28,28,28,0,0,0,0,0,0,0,8255
55,28,28,28,896,0,0,0,0,0,0,8319
56,28,28,28,21504,0,0,0,0,0,0,8446
57,28,28,28,0,0,0,0,0,0,0,8981
58,29,29,29,896,0,1,0,0,1,0,8783
59,29,29,29,0,0,0,0,0,0,0,9739
60,29,29,29,0,0,0,0,0,0,0,10707
61,29,29,29,24192,0,0,0,0,0,0,10625
62,29,29,29,0,0,0,0,0,0,0,9882
63,29,29,29,0,0,0,0,0,0,0,10506
64,29,29,29,0,0,0,0,0,0,0,10459
65,29,29,29,0,0,0,0,0,0,0,11040
66,29,29,29,896,0,0,0,0,0,0,12345
67,29,29,29,0,0,0,0,0,0,0,11457
68,29,29,29,30464,0,0,0,0,0,0,12794
69,29,29,29,896,0,0,0,0,0,0,12262
70,29,29,29,0,0,0,0,0,0,0,12197
71,29,29,29,896,0,0,0,0,0,0,13548
