tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,2688,0,0,0,0,0,0,949
1,0,0,0,1792,0,0,0,0,0,0,887
2,0,0,0,0,0,0,0,0,0,0,924
3,0,0,0,896,0,0,0,0,0,0,926
4,0,0,0,8960,0,0,0,0,0,0,884
5,0,0,0,0,0,0,0,0,0,0,1011
6,0,0,0,8064,0,0,0,0,0,0,831
7,0,0,0,9856,0,0,0,0,0,0,757
8,0,0,0,12544,0,0,0,0,0,0,796
9,0,0,0,8064,0,0,0,0,0,0,886
10,0,0,0,0,0,0,0,0,0,0,895
11,0,0,0,0,0,0,0,0,0,0,837
12,0,0,0,896,0,0,0,0,0,0,745
13,0,0,0,0,0,0,0,0,0,0,740
14,0,0,0,1792,0,0,0,0,0,0,820
15,0,0,0,896,0,0,0,0,0,0,731
16,0,0,0,2688,0,0,0,0,0,0,667
17,0,0,0,896,0,0,0,0,0,0,635
18,0,0,0,0,0,0,0,0,0,0,615
19,0,0,0,896,0,0,0,0,0,0,713
20,0,0,0,896,0,0,0,0,0,0,756
21,0,0,0,896,0,0,0,0,0,0,587
22,0,0,0,896,0,0,0,0,0,0,708
23,0,0,0,896,0,0,0,0,0,0,628
24,0,0,0,0,0,0,0,0,0,0,624
25,0,0,0,0,0,0,0,0,0,0,668
26,0,0,0,896,0,0,0,0,0,0,578
27,0,0,0,0,0,0,0,0,0,0,680
28,0,0,0,896,0,0,0,0,0,0,569
29,0,0,0,896,0,0,0,0,0,0,623
30,0,0,0,13440,0,0,0,0,0,0,641
31,0,0,0,0,0,0,0,0,0,0,672
32,0,0,0,10752,0,0,0,0,0,0,776
33,0,0,0,1792,0,0,0,0,0,0,596
34,0,0,0,0,0,0,0,0,0,0,686
35,0,0,0,1792,0,0,0,0,0,0,620
36,0,0,0,896,0,0,0,0,0,0,707
37,0,0,0,0,0,0,0,0,0,0,849
38,0,0,0,896,0,0,0,0,0,0,590
39,0,0,0,0,0,0,0,0,0,0,820
40,0,0,0,896,0,0,0,0,0,0,816
41,0,0,0,0,0,0,0,0,0,0,888
42,0,0,0,896,0,0,0,0,0,0,820
43,0,0,0,1792,0,0,0,0,0,0,674
44,0,0,0,8064,0,0,0,0,0,0,796
45,0,0,0,0,0,0,0,0,0,0,1027
46,1,1,1,9856,0,1,0,0,1,0,875
47,1,1,1,896,0,0,0,0,0,0,1083
48,1,1,1,0,0,0,0,0,0,0,885
49,2,2,2,12544,0,1,0,0,1,0,1024
50,2,2,2,1792,0,0,0,0,0,0,1139
51,2,2,2,2688,0,0,0,0,0,0,1071
52,2,2,2,896,0,0,0,0,0,0,1103
53,2,2,2,1792,0,0,0,0,0,0,989
54,10,10,10,16128,0,8,0,0,8,0,1239
55,10,10,10,0,0,0,0,0,0,0,1025
56,10,10,10,0,0,0,0,0,0,0,1096
57,10,10,10,2688,0,0,0,0,0,0,1138
58,11,11,11,10752,0,1,0,0,1,0,1236
59,11,11,11,2688,0,0,0,0,0,0,1297
60,11,11,11,3584,0,0,0,0,0,0,1294
61,11,11,11,896,0,0,0,0,0,0,1199
62,11,11,11,10752,0,0,0,0,0,0,1226
63,11,11,11,0,0,0,0,0,0,0,1341
64,12,12,12,1792,0,1,0,0,1,0,1495
65,12,12,12,1792,0,0,0,0,0,0,1364
66,12,12,12,9856,0,0,0,0,0,0,1542
67,12,12,12,3584,0,0,0,0,0,0,1438
68,12,12,12,896,0,0,0,0,0,0,1634
69,12,12,12,1792,0,0,0,0,0,0,1586
70,12,12,12,4480,0,0,0,0,0,0,1625
71,12,12,12,3584,0,0,0,0,0,0,1595
