tick,user,event
43,8385,aware
43,8385,evidence
43,8385,detect
46,4140,aware
46,4140,evidence
46,4140,detect
46,5385,aware
46,5385,evidence
46,5385,detect
46,10017,aware
46,10017,evidence
46,10017,detect
46,11306,aware
46,11306,evidence
46,11306,detect
46,1296,aware
46,1296,evidence
46,1296,detect
46,7532,aware
46,7532,evidence
46,7532,detect
46,2337,aware
46,2337,evidence
46,2337,detect
46,11104,aware
46,11104,evidence
46,11104,detect
46,10670,aware
46,10670,evidence
46,10670,detect
49,5321,aware
49,5321,evidence
49,5321,detect
49,9462,aware
49,9462,evidence
49,9462,detect
51,14,aware
51,14,evidence
51,14,detect
54,8058,aware
54,8058,evidence
54,8058,detect
61,9660,aware
61,9660,evidence
61,9660,detect
66,3547,aware
66,3547,evidence
66,3547,detect
67,3663,aware
67,3663,evidence
67,3663,detect
68,1666,aware
68,1666,evidence
68,1666,detect
68,8570,aware
68,8570,evidence
68,8570,detect
