tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,946
1,0,0,0,0,0,0,0,0,0,0,846
2,0,0,0,0,0,0,0,0,0,0,973
3,0,0,0,128,0,0,0,0,0,0,798
4,0,0,0,0,0,0,0,0,0,0,724
5,0,0,0,0,0,0,0,0,0,0,754
6,0,0,0,0,0,0,0,0,0,0,711
7,0,0,0,0,0,0,0,0,0,0,888
8,0,0,0,256,0,0,0,0,0,0,775
9,0,0,0,0,0,0,0,0,0,0,751
10,0,0,0,0,0,0,0,0,0,0,694
11,0,0,0,0,0,0,0,0,0,0,725
12,0,0,0,0,0,0,0,0,0,0,735
13,0,0,0,0,0,0,0,0,0,0,665
14,0,0,0,0,0,0,0,0,0,0,659
15,0,0,0,0,0,0,0,0,0,0,738
16,0,0,0,0,0,0,0,0,0,0,640
17,0,0,0,0,0,0,0,0,0,0,774
18,0,0,0,0,0,0,0,0,0,0,634
19,0,0,0,0,0,0,0,0,0,0,610
20,0,0,0,0,0,0,0,0,0,0,612
21,0,0,0,128,0,0,0,0,0,0,648
22,0,0,0,0,0,0,0,0,0,0,535
23,0,0,0,0,0,0,0,0,0,0,696
24,0,0,0,0,0,0,0,0,0,0,560
25,0,0,0,128,0,0,0,0,0,0,502
26,0,0,0,0,0,0,0,0,0,0,485
27,0,0,0,0,0,0,0,0,0,0,568
28,0,0,0,0,0,0,0,0,0,0,579
29,0,0,0,0,0,0,0,0,0,0,597
30,0,0,0,128,0,0,0,0,0,0,619
31,0,0,0,0,0,0,0,0,0,0,566
32,0,0,0,0,0,0,0,0,0,0,629
33,0,0,0,1152,0,0,0,0,0,0,675
34,0,0,0,0,0,0,0,0,0,0,771
35,0,0,0,0,0,0,0,0,0,0,674
36,0,0,0,0,0,0,0,0,0,0,658
37,0,0,0,0,0,0,0,0,0,0,753
38,0,0,0,128,0,0,0,0,0,0,824
39,0,0,0,0,0,0,0,0,0,0,607
40,0,0,0,0,0,0,0,0,0,0,734
41,2,2,2,1152,0,2,0,0,2,0,737
42,2,2,2,0,0,0,0,0,0,0,670
43,2,2,2,0,0,0,0,0,0,0,681
44,2,2,2,0,0,0,0,0,0,0,745
45,2,2,2,0,0,0,0,0,0,0,738
46,2,2,2,128,0,0,0,0,0,0,857
47,2,2,2,0,0,0,0,0,0,0,923
48,2,2,2,0,0,0,0,0,0,0,852
49,2,2,2,0,0,0,0,0,0,0,947
50,2,2,2,0,0,0,0,0,0,0,865
51,2,2,2,128,0,0,0,0,0,0,1037
52,2,2,2,0,0,0,0,0,0,0,817
53,2,2,2,0,0,0,0,0,0,0,1013
54,2,2,2,0,0,0,0,0,0,0,898
55,2,2,2,0,0,0,0,0,0,0,1031
56,2,2,2,0,0,0,0,0,0,0,1180
57,2,2,2,128,0,0,0,0,0,0,1327
58,2,2,2,0,0,0,0,0,0,0,1137
59,2,2,2,0,0,0,0,0,0,0,1251
60,2,2,2,128,0,0,0,0,0,0,1236
61,2,2,2,0,0,0,0,0,0,0,1322
62,2,2,2,0,0,0,0,0,0,0,1488
63,2,2,2,128,0,0,0,0,0,0,1224
64,2,2,2,128,0,0,0,0,0,0,1442
65,2,2,2,256,0,0,0,0,0,0,1482
66,2,2,2,128,0,0,0,0,0,0,1585
67,3,3,3,2048,0,1,0,0,1,0,1563
68,3,3,3,128,0,0,0,0,0,0,1549
69,3,3,3,0,0,0,0,0,0,0,1505
70,3,3,3,0,0,0,0,0,0,0,1570
71,3,3,3,1024,0,0,0,0,0,0,1844
