tick,user,event
58,4199,aware
58,4199,evidence
58,4199,detect
61,11775,aware
61,11775,evidence
61,11775,detect
61,11151,aware
61,11151,evidence
61,11151,detect
64,3224,aware
64,3224,evidence
64,3224,detect
64,6123,aware
64,6123,evidence
64,6123,detect
64,6416,aware
64,6416,evidence
64,6416,detect
64,6614,aware
64,6614,evidence
64,6614,detect
64,10255,aware
64,10255,evidence
64,10255,detect
64,4498,aware
64,4498,evidence
64,4498,detect
64,3394,aware
64,3394,evidence
64,3394,detect
64,8453,aware
64,8453,evidence
64,8453,detect
67,9461,aware
67,9461,evidence
67,9461,detect
67,572,aware
67,572,evidence
67,572,detect
67,8699,aware
67,8699,evidence
67,8699,detect
67,4256,aware
67,4256,evidence
67,4256,detect
67,6126,aware
67,6126,evidence
67,6126,detect
67,603,aware
67,603,evidence
67,603,detect
67,95,aware
67,95,evidence
67,95,detect
67,3496,aware
67,3496,evidence
67,3496,detect
67,5348,aware
67,5348,evidence
67,5348,detect
67,2487,aware
67,2487,evidence
67,2487,detect
67,2628,aware
67,2628,evidence
67,2628,detect
68,7699,aware
68,7699,evidence
68,7699,detect
68,8549,aware
68,8549,evidence
68,8549,detect
68,11716,aware
68,11716,evidence
68,11716,detect
68,6476,aware
68,6476,evidence
68,6476,detect
68,1946,aware
68,1946,evidence
68,1946,detect
68,7951,aware
68,7951,evidence
68,7951,detect
68,10562,aware
68,10562,evidence
68,10562,detect
69,10023,aware
69,10023,evidence
69,10023,detect
