tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,896,0,0,0,0,0,0,934,12000
1,0,0,0,896,0,0,0,0,0,0,841,12000
2,0,0,0,0,0,0,0,0,0,0,1028,12000
3,0,0,0,0,0,0,0,0,0,0,856,12000
4,0,0,0,2688,0,0,0,0,0,0,846,12000
5,0,0,0,0,0,0,0,0,0,0,784,12000
6,0,0,0,0,0,0,0,0,0,0,870,12000
7,0,0,0,0,0,0,0,0,0,0,730,12000
8,0,0,0,8960,0,0,0,0,0,0,567,12000
9,0,0,0,2688,0,0,0,0,0,0,685,12000
10,0,0,0,0,0,0,0,0,0,0,786,12000
11,0,0,0,1792,0,0,0,0,0,0,754,12000
12,0,0,0,0,0,0,0,0,0,0,687,0
13,0,0,0,0,0,0,0,0,0,0,755,0
14,0,0,0,0,0,0,0,0,0,0,621,0
15,0,0,0,896,0,0,0,0,0,0,629,2
16,0,0,0,1792,0,0,0,0,0,0,737,6
17,0,0,0,0,0,0,0,0,0,0,718,6
18,0,0,0,18816,0,0,0,0,0,0,675,29
19,0,0,0,0,0,0,0,0,0,0,694,29
20,0,0,0,0,0,0,0,0,0,0,674,29
21,0,0,0,0,0,0,0,0,0,0,591,29
22,0,0,0,896,0,0,0,0,0,0,693,31
23,0,0,0,0,0,0,0,0,0,0,555,31
24,0,0,0,0,0,0,0,0,0,0,707,0
25,0,0,0,896,0,0,0,0,0,0,693,2
26,0,0,0,8064,0,0,0,0,0,0,765,12
27,0,0,0,0,0,0,0,0,0,0,620,12
28,0,0,0,896,0,0,0,0,0,0,546,14
29,0,0,0,0,0,0,0,0,0,0,710,14
30,0,0,0,0,0,0,0,0,0,0,632,14
31,0,0,0,0,0,0,0,0,0,0,502,14
32,0,0,0,0,0,0,0,0,0,0,612,14
33,0,0,0,10752,0,0,0,0,0,0,678,26
34,0,0,0,1792,0,0,0,0,0,0,630,29
35,0,0,0,5376,0,0,0,0,0,0,683,35
36,0,0,0,0,0,0,0,0,0,0,635,0
37,0,0,0,896,0,0,0,0,0,0,835,2
38,0,0,0,0,0,0,0,0,0,0,743,2
39,0,0,0,0,0,0,0,0,0,0,854,2
40,0,0,0,896,0,0,0,0,0,0,835,4
41,0,0,0,896,0,0,0,0,0,0,730,6
42,0,0,0,1792,0,0,0,0,0,0,905,10
43,0,0,0,9856,0,0,0,0,0,0,1069,21
44,0,0,0,9856,0,0,0,0,0,0,1001,32
45,0,0,0,1792,0,0,0,0,0,0,794,36
46,0,0,0,1792,0,0,0,0,0,0,900,40
47,0,0,0,10752,0,0,0,0,0,0,851,53
48,0,0,0,0,0,0,0,0,0,0,900,0
49,0,0,0,896,0,0,0,0,0,0,956,2
50,0,0,0,896,0,0,0,0,0,0,1000,4
51,0,0,0,1792,0,0,0,0,0,0,1123,8
52,0,0,0,0,0,0,0,0,0,0,1044,8
53,0,0,0,8064,0,0,0,0,0,0,1242,18
54,0,0,0,896,0,0,0,0,0,0,1041,20
55,0,0,0,896,0,0,0,0,0,0,1021,22
56,0,0,0,896,0,0,0,0,0,0,1174,24
57,0,0,0,9856,0,0,0,0,0,0,1096,35
58,0,0,0,3584,0,0,0,0,0,0,1307,43
59,0,0,0,1792,0,0,0,0,0,0,1331,47
60,0,0,0,15232,0,0,0,0,0,0,1290,17
61,0,0,0,1792,0,0,0,0,0,0,1281,21
62,0,0,0,1792,0,0,0,0,0,0,1235,25
63,0,0,0,0,0,0,0,0,0,0,1267,25
64,0,0,0,0,0,0,0,0,0,0,1284,25
65,0,0,0,3584,0,0,0,0,0,0,1573,33
66,0,0,0,13440,0,0,0,0,0,0,1570,48
67,0,0,0,896,0,0,0,0,0,0,1453,50
68,0,0,0,896,0,0,0,0,0,0,1608,52
69,0,0,0,896,0,0,0,0,0,0,1606,54
70,1,1,1,1792,0,1,0,0,1,0,1642,57
71,1,1,1,7168,0,0,0,0,0,0,1709,67
