tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,15614
1,0,0,0,0,0,0,0,0,0,0,15801
2,0,0,0,66304,0,0,0,0,0,0,16043
3,0,0,0,69888,0,0,0,0,0,0,13364
4,0,0,0,0,0,0,0,0,0,0,13379
5,0,0,0,66304,0,0,0,0,0,0,13054
6,0,0,0,74368,0,0,0,0,0,0,15358
7,0,0,0,0,0,0,0,0,0,0,13644
8,0,0,0,0,0,0,0,0,0,0,13192
9,0,0,0,0,0,0,0,0,0,0,13454
10,0,0,0,0,0,0,0,0,0,0,12773
11,0,0,0,62720,0,0,0,0,0,0,11219
12,0,0,0,896,0,0,0,0,0,0,11414
13,0,0,0,896,0,0,0,0,0,0,10648
14,0,0,0,0,0,0,0,0,0,0,11779
15,0,0,0,0,0,0,0,0,0,0,11643
16,0,0,0,0,0,0,0,0,0,0,11090
17,0,0,0,0,0,0,0,0,0,0,9781
18,0,0,0,0,0,0,0,0,0,0,9762
19,0,0,0,0,0,0,0,0,0,0,9775
20,0,0,0,0,0,0,0,0,0,0,11384
21,0,0,0,0,0,0,0,0,0,0,10565
22,0,0,0,896,0,0,0,0,0,0,10481
23,0,0,0,896,0,0,0,0,0,0,11249
24,0,0,0,52864,0,0,0,0,0,0,9451
25,0,0,0,0,0,0,0,0,0,0,9067
26,0,0,0,896,0,0,0,0,0,0,10053
27,0,0,0,0,0,0,0,0,0,0,10620
28,0,0,0,0,0,0,0,0,0,0,10348
29,0,0,0,0,0,0,0,0,0,0,9940
30,0,0,0,896,0,0,0,0,0,0,9815
31,0,0,0,0,0,0,0,0,0,0,10620
32,0,0,0,0,0,0,0,0,0,0,11487
33,0,0,0,0,0,0,0,0,0,0,11344
34,0,0,0,0,0,0,0,0,0,0,10258
35,0,0,0,60928,0,0,0,0,0,0,11480
36,0,0,0,0,0,0,0,0,0,0,12674
37,0,0,0,0,0,0,0,0,0,0,11231
38,0,0,0,0,0,0,0,0,0,0,10262
39,0,0,0,0,0,0,0,0,0,0,11524
40,0,0,0,0,0,0,0,0,0,0,11294
41,0,0,0,0,0,0,0,0,0,0,10864
42,0,0,0,0,0,0,0,0,0,0,11995
43,2,2,2,60928,0,2,0,0,2,0,12936
44,6,6,6,62720,0,4,0,0,4,0,12052
45,6,6,6,896,0,0,0,0,0,0,15300
46,6,6,6,896,0,0,0,0,0,0,15241
47,6,6,6,896,0,0,0,0,0,0,13896
48,6,6,6,0,0,0,0,0,0,0,14404
49,6,6,6,0,0,0,0,0,0,0,15094
50,6,6,6,0,0,0,0,0,0,0,16185
51,6,6,6,0,0,0,0,0,0,0,15615
52,8,8,8,67200,0,2,0,0,2,0,16569
53,8,8,8,0,0,0,0,0,0,0,18916
54,12,12,12,57344,0,4,0,0,4,0,18058
55,12,12,12,0,0,0,0,0,0,0,18954
56,17,17,17,55552,0,5,0,0,5,0,17780
57,17,17,17,1792,0,0,0,0,0,0,20718
58,19,19,19,55552,0,2,0,0,2,0,19507
59,19,19,19,896,0,0,0,0,0,0,20413
60,19,19,19,0,0,0,0,0,0,0,19578
61,19,19,19,0,0,0,0,0,0,0,19343
62,19,19,19,0,0,0,0,0,0,0,23567
63,22,22,22,51072,0,3,0,0,3,0,21038
64,28,28,28,68096,0,6,0,0,6,0,23903
65,28,28,28,896,0,0,0,0,0,0,25298
66,28,28,28,896,0,1,0,0,1,0,26045
67,30,30,30,66304,0,2,0,0,2,0,25666
68,30,30,30,896,0,0,0,0,0,0,26134
69,30,30,30,0,0,0,0,0,0,0,26395
70,35,35,35,118272,0,5,0,0,5,0,26903
71,37,37,37,52864,0,3,0,0,3,0,29627
