tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,182784,0,0,0,0,0,0,16733
1,0,0,0,278656,0,0,0,0,0,0,17853
2,0,0,0,439936,0,0,0,0,0,0,16139
3,0,0,0,178304,0,0,0,0,0,0,17459
4,0,0,0,364672,0,0,0,0,0,0,16651
5,0,0,0,333312,0,0,0,0,0,0,16525
6,0,0,0,254464,0,0,0,0,0,0,16672
7,0,0,0,159488,0,0,0,0,0,0,13959
8,0,0,0,182784,0,0,0,0,0,0,12902
9,0,0,0,6272,0,0,0,0,0,0,12480
10,0,0,0,380800,0,0,0,0,0,0,15606
11,0,0,0,258944,0,0,0,0,0,0,14855
12,0,0,0,271488,0,0,0,0,0,0,14815
13,0,0,0,233856,0,0,0,0,0,0,12580
14,0,0,0,369152,0,0,0,0,0,0,16241
15,0,0,0,458752,0,0,0,0,0,0,11571
16,0,0,0,372736,0,0,0,0,0,0,12659
17,0,0,0,179200,0,0,0,0,0,0,13310
18,0,0,0,361088,0,0,0,0,0,0,11990
19,0,0,0,332416,0,0,0,0,0,0,14656
20,0,0,0,484736,0,0,0,0,0,0,11950
21,0,0,0,327936,0,0,0,0,0,0,11631
22,0,0,0,252672,0,0,0,0,0,0,12822
23,0,0,0,385280,0,0,0,0,0,0,13106
24,0,0,0,205184,0,0,0,0,0,0,12491
25,0,0,0,86912,0,0,0,0,0,0,12711
26,0,0,0,90496,0,0,0,0,0,0,12854
27,0,0,0,166656,0,0,0,0,0,0,10987
28,0,0,0,196224,0,0,0,0,0,0,11018
29,0,0,0,106624,0,0,0,0,0,0,12109
30,0,0,0,275072,0,0,0,0,0,0,14291
31,0,0,0,206080,0,0,0,0,0,0,12858
32,0,0,0,178304,0,0,0,0,0,0,14364
33,0,0,0,3584,0,0,0,0,0,0,12155
34,0,0,0,159488,0,0,0,0,0,0,13354
35,0,0,0,253568,0,0,0,0,0,0,13157
36,11,11,11,174720,0,11,0,0,11,0,14354
37,28,28,28,258048,0,18,0,0,18,0,13165
38,52,52,52,352128,0,24,0,0,24,0,15078
39,54,54,54,97664,0,3,0,0,3,0,17451
40,65,65,65,180096,0,11,0,0,11,0,13352
41,81,81,81,247296,0,20,0,0,20,0,15533
42,85,85,85,78848,0,5,0,0,5,0,14456
43,90,90,90,91392,0,5,0,0,5,0,15605
44,286,286,286,425600,0,197,0,0,197,0,17783
45,292,292,292,77952,0,7,0,0,7,0,15502
46,305,305,305,267008,0,18,0,0,18,0,15509
47,319,319,319,284032,0,16,0,0,16,0,15803
48,335,335,335,450688,0,30,0,0,30,0,18387
49,340,340,340,262528,0,10,0,0,10,0,17732
50,364,364,364,529536,0,34,0,0,34,0,19094
51,384,384,384,568064,0,26,0,0,26,0,18138
52,393,393,393,274176,0,21,0,0,21,0,20861
53,398,398,398,254464,0,11,0,0,11,0,20311
54,404,404,404,190848,0,10,0,0,10,0,22275
55,413,413,413,285824,0,15,0,0,15,0,22861
56,434,434,434,571648,0,32,0,0,32,0,22000
57,451,451,451,643328,0,33,0,0,33,0,22035
58,455,455,455,330624,0,13,0,0,13,0,20706
59,465,465,465,431872,0,25,0,0,25,0,24874
60,475,475,475,325248,0,28,0,0,28,0,25745
61,488,488,488,432768,0,26,0,0,26,0,25807
62,654,654,654,396032,0,187,0,0,187,0,25329
63,674,674,674,559104,0,36,0,0,36,0,28038
64,679,679,679,175616,0,14,0,0,14,0,25577
65,692,692,692,846720,0,31,0,0,31,0,30116
66,703,703,703,285824,0,21,0,0,21,0,26244
67,711,711,711,361088,0,19,0,0,19,0,27145
68,716,716,716,615552,0,24,0,0,24,0,30565
69,721,721,721,441728,0,28,0,0,28,0,30600
70,727,727,727,451584,0,23,0,0,23,0,29086
71,736,736,736,422912,0,28,0,0,28,0,33557
