tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,248,2000
1,0,0,0,0,0,0,0,0,0,0,186,2000
2,0,0,0,0,0,0,0,0,0,0,255,2000
3,0,0,0,0,0,0,0,0,0,0,200,2000
4,0,0,0,0,0,0,0,0,0,0,218,2000
5,0,0,0,0,0,0,0,0,0,0,197,2000
6,0,0,0,0,0,0,0,0,0,0,235,2000
7,0,0,0,0,0,0,0,0,0,0,230,2000
8,0,0,0,0,0,0,0,0,0,0,229,2000
9,0,0,0,0,0,0,0,0,0,0,144,2000
10,0,0,0,0,0,0,0,0,0,0,216,2000
11,0,0,0,0,0,0,0,0,0,0,233,2000
12,0,0,0,896,0,0,0,0,0,0,178,2
13,0,0,0,0,0,0,0,0,0,0,137,2
14,0,0,0,0,0,0,0,0,0,0,160,2
15,0,0,0,0,0,0,0,0,0,0,171,2
16,0,0,0,0,0,0,0,0,0,0,117,2
17,0,0,0,0,0,0,0,0,0,0,222,2
18,0,0,0,0,0,0,0,0,0,0,193,2
19,0,0,0,0,0,0,0,0,0,0,271,2
20,0,0,0,0,0,0,0,0,0,0,171,2
21,0,0,0,0,0,0,0,0,0,0,150,2
22,0,0,0,0,0,0,0,0,0,0,129,2
23,0,0,0,0,0,0,0,0,0,0,183,2
24,0,0,0,0,0,0,0,0,0,0,212,0
25,0,0,0,0,0,0,0,0,0,0,327,0
26,0,0,0,0,0,0,0,0,0,0,120,0
27,0,0,0,0,0,0,0,0,0,0,144,0
28,0,0,0,0,0,0,0,0,0,0,177,0
29,0,0,0,0,0,0,0,0,0,0,194,0
30,0,0,0,0,0,0,0,0,0,0,210,0
31,0,0,0,0,0,0,0,0,0,0,80,0
32,0,0,0,0,0,0,0,0,0,0,191,0
33,0,0,0,896,0,0,0,0,0,0,195,2
34,0,0,0,0,0,0,0,0,0,0,165,2
35,0,0,0,0,0,0,0,0,0,0,189,2
36,0,0,0,896,0,0,0,0,0,0,230,2
37,0,0,0,0,0,0,0,0,0,0,181,2
38,0,0,0,0,0,0,0,0,0,0,179,2
39,0,0,0,0,0,0,0,0,0,0,123,2
40,0,0,0,0,0,0,0,0,0,0,143,2
41,0,0,0,0,0,0,0,0,0,0,260,2
42,0,0,0,0,0,0,0,0,0,0,196,2
43,0,0,0,0,0,0,0,0,0,0,286,2
44,0,0,0,896,0,0,0,0,0,0,280,4
45,0,0,0,0,0,0,0,0,0,0,221,4
46,0,0,0,0,0,0,0,0,0,0,275,4
47,0,0,0,0,0,0,0,0,0,0,236,4
48,1,1,1,896,0,1,0,0,1,0,248,1
49,1,1,1,0,0,0,0,0,0,0,306,1
50,1,1,1,0,0,0,0,0,0,0,288,1
51,1,1,1,0,0,0,0,0,0,0,270,1
52,1,1,1,0,0,0,0,0,0,0,265,1
53,1,1,1,0,0,0,0,0,0,0,408,1
54,1,1,1,0,0,0,0,0,0,0,242,1
55,2,2,2,896,0,1,0,0,1,0,439,2
56,3,3,3,15232,0,1,0,0,1,0,313,18
57,3,3,3,1792,0,0,0,0,0,0,266,22
58,3,3,3,0,0,0,0,0,0,0,357,22
59,3,3,3,896,0,0,0,0,0,0,382,24
60,3,3,3,0,0,0,0,0,0,0,383,0
61,3,3,3,0,0,0,0,0,0,0,438,0
62,3,3,3,0,0,0,0,0,0,0,417,0
63,3,3,3,0,0,0,0,0,0,0,432,0
64,3,3,3,0,0,0,0,0,0,0,434,0
65,3,3,3,0,0,0,0,0,0,0,409,0
66,3,3,3,0,0,0,0,0,0,0,489,0
67,4,4,4,896,0,1,0,0,1,0,319,1
68,4,4,4,0,0,0,0,0,0,0,519,1
69,4,4,4,7168,0,0,0,0,0,0,491,9
70,4,4,4,896,0,0,0,0,0,0,511,11
71,4,4,4,0,0,0,0,0,0,0,419,11
