tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,910,12000
1,0,0,0,0,0,0,0,0,0,0,1074,12000
2,0,0,0,128,0,0,0,0,0,0,1107,12000
3,0,0,0,0,0,0,0,0,0,0,977,12000
4,0,0,0,0,0,0,0,0,0,0,907,12000
5,0,0,0,128,0,0,0,0,0,0,884,12000
6,0,0,0,0,0,0,0,0,0,0,846,12000
7,0,0,0,0,0,0,0,0,0,0,765,12000
8,0,0,0,0,0,0,0,0,0,0,818,12000
9,0,0,0,0,0,0,0,0,0,0,718,12000
10,0,0,0,128,0,0,0,0,0,0,662,12000
11,0,0,0,0,0,0,0,0,0,0,802,12000
12,0,0,0,0,0,0,0,0,0,0,695,0
13,0,0,0,0,0,0,0,0,0,0,799,0
14,0,0,0,0,0,0,0,0,0,0,735,0
15,0,0,0,128,0,0,0,0,0,0,838,2
16,0,0,0,0,0,0,0,0,0,0,622,2
17,0,0,0,0,0,0,0,0,0,0,653,2
18,0,0,0,128,0,0,0,0,0,0,658,4
19,0,0,0,0,0,0,0,0,0,0,732,4
20,0,0,0,0,0,0,0,0,0,0,686,4
21,0,0,0,0,0,0,0,0,0,0,685,4
22,0,0,0,0,0,0,0,0,0,0,553,4
23,0,0,0,0,0,0,0,0,0,0,671,4
24,0,0,0,0,0,0,0,0,0,0,591,0
25,0,0,0,0,0,0,0,0,0,0,651,0
26,0,0,0,0,0,0,0,0,0,0,701,0
27,0,0,0,0,0,0,0,0,0,0,680,0
28,0,0,0,0,0,0,0,0,0,0,710,0
29,0,0,0,0,0,0,0,0,0,0,780,0
30,0,0,0,0,0,0,0,0,0,0,626,0
31,0,0,0,0,0,0,0,0,0,0,779,0
32,0,0,0,0,0,0,0,0,0,0,748,0
33,0,0,0,0,0,0,0,0,0,0,627,0
34,0,0,0,0,0,0,0,0,0,0,722,0
35,0,0,0,128,0,0,0,0,0,0,716,2
