tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,427,12000
1,0,0,0,0,0,0,0,0,0,0,394,12000
2,0,0,0,0,0,0,0,0,0,0,401,12000
3,0,0,0,896,0,0,0,0,0,0,366,12000
4,0,0,0,0,0,0,0,0,0,0,378,12000
5,0,0,0,0,0,0,0,0,0,0,362,12000
6,0,0,0,0,0,0,0,0,0,0,388,12000
7,0,0,0,0,0,0,0,0,0,0,341,12000
8,0,0,0,0,0,0,0,0,0,0,342,12000
9,0,0,0,0,0,0,0,0,0,0,321,12000
10,0,0,0,0,0,0,0,0,0,0,305,12000
11,0,0,0,0,0,0,0,0,0,0,326,12000
12,0,0,0,0,0,0,0,0,0,0,338,0
13,0,0,0,0,0,0,0,0,0,0,289,0
14,0,0,0,896,0,0,0,0,0,0,302,2
15,0,0,0,0,0,0,0,0,0,0,300,2
16,0,0,0,896,0,0,0,0,0,0,314,4
17,0,0,0,0,0,0,0,0,0,0,314,4
18,0,0,0,0,0,0,0,0,0,0,297,4
19,0,0,0,0,0,0,0,0,0,0,302,4
20,0,0,0,896,0,0,0,0,0,0,291,6
21,0,0,0,896,0,0,0,0,0,0,297,8
22,0,0,0,0,0,0,0,0,0,0,277,8
23,0,0,0,0,0,0,0,0,0,0,315,8
24,0,0,0,0,0,0,0,0,0,0,307,0
25,0,0,0,0,0,0,0,0,0,0,291,0
26,0,0,0,0,0,0,0,0,0,0,269,0
27,0,0,0,0,0,0,0,0,0,0,293,0
28,0,0,0,896,0,0,0,0,0,0,288,2
29,0,0,0,0,0,0,0,0,0,0,267,2
30,0,0,0,0,0,0,0,0,0,0,293,2
31,0,0,0,0,0,0,0,0,0,0,280,2
32,0,0,0,0,0,0,0,0,0,0,275,2
33,0,0,0,0,0,0,0,0,0,0,298,2
34,0,0,0,0,0,0,0,0,0,0,310,2
35,0,0,0,0,0,0,0,0,0,0,297,2
36,0,0,0,0,0,0,0,0,0,0,329,0
37,0,0,0,0,0,0,0,0,0,0,328,0
38,0,0,0,0,0,0,0,0,0,0,299,0
39,0,0,0,0,0,0,0,0,0,0,315,0
40,0,0,0,896,0,0,0,0,0,0,306,2
41,0,0,0,0,0,0,0,0,0,0,316,2
42,0,0,0,896,0,0,0,0,0,0,342,4
43,0,0,0,0,0,0,0,0,0,0,369,4
44,0,0,0,896,0,0,0,0,0,0,417,6
45,0,0,0,0,0,0,0,0,0,0,369,6
46,0,0,0,896,0,0,0,0,0,0,427,8
47,0,0,0,0,0,0,0,0,0,0,402,8
48,0,0,0,0,0,0,0,0,0,0,387,0
49,0,0,0,0,0,0,0,0,0,0,398,0
50,0,0,0,896,0,0,0,0,0,0,445,2
51,0,0,0,896,0,0,0,0,0,0,431,4
52,0,0,0,896,0,0,0,0,0,0,433,6
53,0,0,0,0,0,0,0,0,0,0,481,6
54,0,0,0,0,0,0,0,0,0,0,507,6
55,0,0,0,0,0,0,0,0,0,0,533,6
56,0,0,0,896,0,0,0,0,0,0,519,8
57,0,0,0,0,0,0,0,0,0,0,547,8
58,0,0,0,896,0,0,0,0,0,0,585,10
59,0,0,0,896,0,0,0,0,0,0,557,12
60,0,0,0,896,0,0,0,0,0,0,541,2
61,0,0,0,0,0,0,0,0,0,0,568,2
62,0,0,0,0,0,0,0,0,0,0,622,2
63,0,0,0,0,0,0,0,0,0,0,601,2
64,0,0,0,0,0,0,0,0,0,0,632,2
65,0,0,0,896,0,0,0,0,0,0,651,4
66,0,0,0,0,0,0,0,0,0,0,696,4
67,0,0,0,896,0,0,0,0,0,0,711,6
68,0,0,0,0,0,0,0,0,0,0,735,6
69,0,0,0,0,0,0,0,0,0,0,759,6
70,0,0,0,0,0,0,0,0,0,0,712,6
71,0,0,0,896,0,0,0,0,0,0,813,8
