tick,user,event
42,4511,aware
42,4511,evidence
42,4511,detect
54,916,aware
54,916,evidence
54,916,detect
54,7130,aware
54,7130,evidence
54,7130,detect
58,5808,aware
58,5808,evidence
58,5808,detect
58,2488,aware
58,2488,evidence
58,2488,detect
58,10517,aware
58,10517,evidence
58,10517,detect
58,5713,aware
58,5713,evidence
58,5713,detect
58,4252,aware
58,4252,evidence
58,4252,detect
58,6832,aware
58,6832,evidence
58,6832,detect
59,11971,aware
59,11971,evidence
59,11971,detect
61,7066,aware
61,7066,evidence
61,7066,detect
65,2510,aware
65,2510,evidence
65,2510,detect
