tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,896,0,0,0,0,0,0,6943
1,0,0,0,0,0,0,0,0,0,0,7310
2,0,0,0,0,0,0,0,0,0,0,6849
3,0,0,0,0,0,0,0,0,0,0,7122
4,0,0,0,0,0,0,0,0,0,0,6553
5,0,0,0,0,0,0,0,0,0,0,7306
6,0,0,0,0,0,0,0,0,0,0,5856
7,0,0,0,0,0,0,0,0,0,0,6606
8,0,0,0,0,0,0,0,0,0,0,6198
9,0,0,0,0,0,0,0,0,0,0,5568
10,0,0,0,0,0,0,0,0,0,0,6330
11,0,0,0,0,0,0,0,0,0,0,5349
12,0,0,0,0,0,0,0,0,0,0,5191
13,0,0,0,0,0,0,0,0,0,0,5469
14,0,0,0,0,0,0,0,0,0,0,5421
15,0,0,0,0,0,0,0,0,0,0,5463
16,0,0,0,0,0,0,0,0,0,0,5199
17,0,0,0,0,0,0,0,0,0,0,5722
18,0,0,0,0,0,0,0,0,0,0,5501
19,0,0,0,0,0,0,0,0,0,0,5079
20,0,0,0,0,0,0,0,0,0,0,5160
21,0,0,0,0,0,0,0,0,0,0,4936
22,0,0,0,0,0,0,0,0,0,0,4877
23,0,0,0,0,0,0,0,0,0,0,4857
24,0,0,0,0,0,0,0,0,0,0,5255
25,0,0,0,0,0,0,0,0,0,0,5097
26,0,0,0,0,0,0,0,0,0,0,4902
27,0,0,0,0,0,0,0,0,0,0,4782
28,0,0,0,0,0,0,0,0,0,0,6237
29,0,0,0,0,0,0,0,0,0,0,5411
30,0,0,0,0,0,0,0,0,0,0,5328
31,0,0,0,0,0,0,0,0,0,0,5531
32,0,0,0,0,0,0,0,0,0,0,5255
33,0,0,0,0,0,0,0,0,0,0,5117
34,0,0,0,0,0,0,0,0,0,0,5156
35,0,0,0,0,0,0,0,0,0,0,5370
36,1,1,1,26880,0,1,0,0,1,0,6081
37,1,1,1,0,0,0,0,0,0,0,5835
38,2,2,2,21504,0,1,0,0,1,0,5754
39,2,2,2,0,0,0,0,0,0,0,6314
40,2,2,2,0,0,0,0,0,0,0,6555
41,2,2,2,0,0,0,0,0,0,0,6103
42,2,2,2,0,0,0,0,0,0,0,6230
43,2,2,2,0,0,0,0,0,0,0,6207
44,2,2,2,0,0,0,0,0,0,0,6653
45,2,2,2,0,0,0,0,0,0,0,5987
46,2,2,2,896,0,0,0,0,0,0,6830
47,2,2,2,0,0,0,0,0,0,0,7355
48,2,2,2,0,0,0,0,0,0,0,7412
49,2,2,2,0,0,0,0,0,0,0,8171
50,2,2,2,0,0,0,0,0,0,0,7071
51,2,2,2,0,0,0,0,0,0,0,7088
52,2,2,2,0,0,0,0,0,0,0,9011
53,2,2,2,0,0,0,0,0,0,0,7736
54,2,2,2,0,0,0,0,0,0,0,8971
55,2,2,2,0,0,0,0,0,0,0,8725
56,2,2,2,0,0,0,0,0,0,0,8264
57,2,2,2,0,0,0,0,0,0,0,8549
58,2,2,2,0,0,0,0,0,0,0,9151
59,2,2,2,0,0,0,0,0,0,0,10196
60,2,2,2,0,0,0,0,0,0,0,9575
61,2,2,2,0,0,0,0,0,0,0,10172
62,2,2,2,0,0,0,0,0,0,0,10017
63,2,2,2,0,0,0,0,0,0,0,10399
64,2,2,2,0,0,0,0,0,0,0,10649
65,2,2,2,0,0,0,0,0,0,0,10110
66,2,2,2,0,0,0,0,0,0,0,11086
67,2,2,2,0,0,0,0,0,0,0,12416
68,2,2,2,0,0,0,0,0,0,0,11860
69,2,2,2,0,0,0,0,0,0,0,12368
70,2,2,2,0,0,0,0,0,0,0,13626
71,2,2,2,0,0,0,0,0,0,0,13694
