tick,user,event
39,5138,aware
39,5138,evidence
39,5138,detect
67,3018,aware
67,3018,evidence
67,3018,detect
68,401,aware
68,401,evidence
68,401,detect
68,1424,aware
68,1424,evidence
68,1424,detect
68,658,aware
68,658,evidence
68,658,detect
68,1370,aware
68,1370,evidence
68,1370,detect
68,6095,aware
68,6095,evidence
68,6095,detect
68,2220,aware
68,2220,evidence
68,2220,detect
68,2549,aware
68,2549,evidence
68,2549,detect
68,1790,aware
68,1790,evidence
68,1790,detect
68,2559,aware
68,2559,evidence
68,2559,detect
68,6264,aware
68,6264,evidence
68,6264,detect
68,3551,aware
68,3551,evidence
68,3551,detect
