tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,6272,0,0,0,0,0,0,910,12000
1,0,0,0,0,0,0,0,0,0,0,1074,12000
2,0,0,0,896,0,0,0,0,0,0,1107,12000
3,0,0,0,0,0,0,0,0,0,0,977,12000
4,0,0,0,9856,0,0,0,0,0,0,907,12000
5,0,0,0,1792,0,0,0,0,0,0,884,12000
6,0,0,0,0,0,0,0,0,0,0,846,12000
7,0,0,0,1792,0,0,0,0,0,0,765,12000
8,0,0,0,896,0,0,0,0,0,0,818,12000
9,0,0,0,0,0,0,0,0,0,0,718,12000
10,0,0,0,896,0,0,0,0,0,0,662,12000
11,0,0,0,0,0,0,0,0,0,0,802,12000
12,0,0,0,896,0,0,0,0,0,0,695,2
13,0,0,0,896,0,0,0,0,0,0,799,4
14,0,0,0,896,0,0,0,0,0,0,735,6
15,0,0,0,3584,0,0,0,0,0,0,838,14
16,0,0,0,8064,0,0,0,0,0,0,622,23
17,0,0,0,896,0,0,0,0,0,0,653,25
18,0,0,0,896,0,0,0,0,0,0,658,27
19,0,0,0,896,0,0,0,0,0,0,732,29
20,0,0,0,896,0,0,0,0,0,0,686,31
21,0,0,0,12544,0,0,0,0,0,0,685,47
22,0,0,0,0,0,0,0,0,0,0,553,47
23,0,0,0,0,0,0,0,0,0,0,671,47
24,0,0,0,896,0,0,0,0,0,0,591,2
25,0,0,0,0,0,0,0,0,0,0,651,2
26,0,0,0,0,0,0,0,0,0,0,701,2
27,0,0,0,896,0,0,0,0,0,0,680,4
28,0,0,0,0,0,0,0,0,0,0,710,4
29,0,0,0,1792,0,0,0,0,0,0,780,8
30,0,0,0,0,0,0,0,0,0,0,626,8
31,0,0,0,14336,0,0,0,0,0,0,779,26
32,0,0,0,0,0,0,0,0,0,0,748,26
33,0,0,0,896,0,0,0,0,0,0,627,28
34,0,0,0,9856,0,0,0,0,0,0,722,39
35,0,0,0,896,0,0,0,0,0,0,716,41
