tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,832,12000
1,0,0,0,128,0,0,0,0,0,0,1131,12000
2,0,0,0,0,0,0,0,0,0,0,967,12000
3,0,0,0,0,0,0,0,0,0,0,782,12000
4,0,0,0,0,0,0,0,0,0,0,899,12000
5,0,0,0,0,0,0,0,0,0,0,922,12000
6,0,0,0,0,0,0,0,0,0,0,743,12000
7,0,0,0,0,0,0,0,0,0,0,833,12000
8,0,0,0,0,0,0,0,0,0,0,722,12000
9,0,0,0,0,0,0,0,0,0,0,676,12000
10,0,0,0,0,0,0,0,0,0,0,727,12000
11,0,0,0,0,0,0,0,0,0,0,864,12000
12,0,0,0,0,0,0,0,0,0,0,804,12000
13,0,0,0,0,0,0,0,0,0,0,593,12000
14,0,0,0,128,0,0,0,0,0,0,744,12000
15,0,0,0,0,0,0,0,0,0,0,790,12000
16,0,0,0,1024,0,0,0,0,0,0,653,12000
17,0,0,0,0,0,0,0,0,0,0,725,12000
18,0,0,0,0,0,0,0,0,0,0,513,12000
19,0,0,0,896,0,0,0,0,0,0,645,12000
20,0,0,0,0,0,0,0,0,0,0,737,12000
21,0,0,0,128,0,0,0,0,0,0,585,12000
22,0,0,0,0,0,0,0,0,0,0,714,12000
23,0,0,0,0,0,0,0,0,0,0,635,12000
