tick,user,event
50,8604,aware
50,8604,evidence
50,8604,detect
50,6222,aware
50,6222,evidence
50,6222,detect
50,7969,aware
50,7969,evidence
50,7969,detect
50,9207,aware
50,9207,evidence
50,9207,detect
50,740,aware
50,740,evidence
50,740,detect
50,11879,aware
50,11879,evidence
50,11879,detect
67,2870,aware
67,2870,evidence
67,2870,detect
67,8129,aware
67,8129,evidence
67,8129,detect
67,4235,aware
67,4235,evidence
67,4235,detect
67,10895,aware
67,10895,evidence
67,10895,detect
71,11294,aware
71,11294,evidence
71,11294,detect
71,4667,aware
71,4667,evidence
71,4667,detect
71,8605,aware
71,8605,evidence
71,8605,detect
71,3999,aware
71,3999,evidence
71,3999,detect
71,11498,aware
71,11498,evidence
71,11498,detect
