tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,10068
1,0,0,0,896,0,0,0,0,0,0,11411
2,0,0,0,896,0,0,0,0,0,0,10721
3,0,0,0,0,0,0,0,0,0,0,11878
4,0,0,0,0,0,0,0,0,0,0,10929
5,0,0,0,0,0,0,0,0,0,0,10079
6,0,0,0,0,0,0,0,0,0,0,9926
7,0,0,0,0,0,0,0,0,0,0,9906
8,0,0,0,0,0,0,0,0,0,0,10702
9,0,0,0,896,0,0,0,0,0,0,11530
10,0,0,0,0,0,0,0,0,0,0,8737
11,0,0,0,0,0,0,0,0,0,0,8816
12,0,0,0,0,0,0,0,0,0,0,6789
13,0,0,0,0,0,0,0,0,0,0,7875
14,0,0,0,0,0,0,0,0,0,0,8254
15,0,0,0,0,0,0,0,0,0,0,10146
16,0,0,0,0,0,0,0,0,0,0,7901
17,0,0,0,0,0,0,0,0,0,0,8351
18,0,0,0,0,0,0,0,0,0,0,7131
19,0,0,0,0,0,0,0,0,0,0,8054
20,0,0,0,896,0,0,0,0,0,0,7108
21,0,0,0,0,0,0,0,0,0,0,7610
22,0,0,0,0,0,0,0,0,0,0,7786
23,0,0,0,0,0,0,0,0,0,0,8460
24,0,0,0,0,0,0,0,0,0,0,9214
25,0,0,0,0,0,0,0,0,0,0,7767
26,0,0,0,0,0,0,0,0,0,0,6768
27,0,0,0,0,0,0,0,0,0,0,9274
28,0,0,0,0,0,0,0,0,0,0,9435
29,0,0,0,0,0,0,0,0,0,0,7812
30,0,0,0,0,0,0,0,0,0,0,9601
31,0,0,0,0,0,0,0,0,0,0,7027
32,0,0,0,0,0,0,0,0,0,0,6719
33,0,0,0,0,0,0,0,0,0,0,8821
34,0,0,0,0,0,0,0,0,0,0,8843
35,0,0,0,0,0,0,0,0,0,0,10959
36,0,0,0,0,0,0,0,0,0,0,8359
37,0,0,0,0,0,0,0,0,0,0,8505
38,0,0,0,0,0,0,0,0,0,0,8683
39,0,0,0,0,0,0,0,0,0,0,11035
40,0,0,0,0,0,0,0,0,0,0,10329
41,0,0,0,0,0,0,0,0,0,0,8701
42,0,0,0,0,0,0,0,0,0,0,10630
43,0,0,0,896,0,0,0,0,0,0,11266
44,0,0,0,0,0,0,0,0,0,0,10530
45,0,0,0,0,0,0,0,0,0,0,9114
46,0,0,0,0,0,0,0,0,0,0,11250
47,0,0,0,0,0,0,0,0,0,0,12797
48,0,0,0,0,0,0,0,0,0,0,12597
49,0,0,0,0,0,0,0,0,0,0,11028
50,6,6,6,85120,0,6,0,0,6,0,12896
51,6,6,6,0,0,0,0,0,0,0,13298
52,6,6,6,0,0,0,0,0,0,0,13040
53,6,6,6,896,0,0,0,0,0,0,13740
54,6,6,6,896,0,0,0,0,0,0,12791
55,6,6,6,0,0,0,0,0,0,0,15101
56,6,6,6,0,0,0,0,0,0,0,15124
57,6,6,6,0,0,0,0,0,0,0,15319
58,6,6,6,0,0,0,0,0,0,0,16314
59,6,6,6,0,0,0,0,0,0,0,16197
60,6,6,6,0,0,0,0,0,0,0,14595
61,6,6,6,0,0,0,0,0,0,0,16138
62,6,6,6,0,0,0,0,0,0,0,17782
63,6,6,6,0,0,0,0,0,0,0,16963
64,6,6,6,0,0,0,0,0,0,0,16447
65,6,6,6,0,0,0,0,0,0,0,19869
66,6,6,6,0,0,0,0,0,0,0,19958
67,10,10,10,89600,0,4,0,0,4,0,18999
68,10,10,10,0,0,0,0,0,0,0,19726
69,10,10,10,896,0,0,0,0,0,0,19430
70,10,10,10,896,0,0,0,0,0,0,20696
71,15,15,15,84224,0,5,0,0,5,0,20931
