tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,1369,12000
1,0,0,0,0,0,0,0,0,0,0,1465,12000
2,0,0,0,0,0,0,0,0,0,0,1594,12000
3,0,0,0,0,0,0,0,0,0,0,1579,12000
4,0,0,0,2688,0,0,0,0,0,0,1415,12000
5,0,0,0,6272,0,0,0,0,0,0,1417,12000
6,0,0,0,0,0,0,0,0,0,0,1389,12000
7,0,0,0,0,0,0,0,0,0,0,1352,12000
8,0,0,0,896,0,0,0,0,0,0,1527,12000
9,0,0,0,896,0,0,0,0,0,0,1308,12000
10,0,0,0,0,0,0,0,0,0,0,1201,12000
11,0,0,0,2688,0,0,0,0,0,0,1371,12000
12,0,0,0,4480,0,0,0,0,0,0,1284,5
13,0,0,0,0,0,0,0,0,0,0,1276,5
14,0,0,0,0,0,0,0,0,0,0,1243,5
15,0,0,0,0,0,0,0,0,0,0,1363,5
16,0,0,0,0,0,0,0,0,0,0,1099,5
17,0,0,0,896,0,0,0,0,0,0,1161,7
18,0,0,0,896,0,0,0,0,0,0,1157,9
19,0,0,0,7168,0,0,0,0,0,0,1160,17
20,0,0,0,0,0,0,0,0,0,0,1262,17
21,0,0,0,896,0,0,0,0,0,0,1109,19
22,0,0,0,0,0,0,0,0,0,0,1202,19
23,0,0,0,6272,0,0,0,0,0,0,1341,26
24,0,0,0,9856,0,0,0,0,0,0,1065,11
25,0,0,0,0,0,0,0,0,0,0,1302,11
26,0,0,0,0,0,0,0,0,0,0,1216,11
27,0,0,0,5376,0,0,0,0,0,0,1223,17
28,0,0,0,4480,0,0,0,0,0,0,1282,22
29,0,0,0,0,0,0,0,0,0,0,1239,22
30,0,0,0,0,0,0,0,0,0,0,1120,22
31,0,0,0,0,0,0,0,0,0,0,1298,22
32,0,0,0,0,0,0,0,0,0,0,1358,22
33,0,0,0,6272,0,0,0,0,0,0,1223,29
34,0,0,0,0,0,0,0,0,0,0,1345,29
35,0,0,0,6272,0,0,0,0,0,0,1193,36
36,0,0,0,0,0,0,0,0,0,0,1334,0
37,0,0,0,896,0,0,0,0,0,0,1590,2
38,0,0,0,0,0,0,0,0,0,0,1300,2
39,0,0,0,0,0,0,0,0,0,0,1454,2
40,0,0,0,0,0,0,0,0,0,0,1407,2
41,0,0,0,6272,0,0,0,0,0,0,1329,10
42,0,0,0,896,0,0,0,0,0,0,1433,12
43,6,6,6,6272,0,6,0,0,6,0,1537,18
44,6,6,6,896,0,0,0,0,0,0,1457,20
45,7,7,7,18816,0,1,0,0,1,0,1625,40
46,7,7,7,0,0,0,0,0,0,0,1470,40
47,7,7,7,0,0,0,0,0,0,0,1736,40
48,8,8,8,8064,0,1,0,0,1,0,1774,9
49,8,8,8,0,0,0,0,0,0,0,1742,9
50,8,8,8,0,0,0,0,0,0,0,1814,9
51,8,8,8,9856,0,0,0,0,0,0,1902,21
52,8,8,8,0,0,0,0,0,0,0,1768,21
53,8,8,8,0,0,0,0,0,0,0,1908,21
54,8,8,8,4480,0,0,0,0,0,0,1907,26
55,8,8,8,0,0,0,0,0,0,0,2124,26
56,8,8,8,7168,0,0,0,0,0,0,2131,34
57,9,9,9,3584,0,1,0,0,1,0,2159,38
58,9,9,9,8064,0,0,0,0,0,0,2218,47
59,9,9,9,11648,0,0,0,0,0,0,2200,60
60,12,12,12,8064,0,3,0,0,3,0,2182,8
61,12,12,12,8064,0,0,0,0,0,0,2409,17
62,13,13,13,7168,0,1,0,0,1,0,2293,24
63,13,13,13,0,0,0,0,0,0,0,2701,24
64,13,13,13,7168,0,0,0,0,0,0,2569,32
65,13,13,13,17920,0,0,0,0,0,0,2671,52
66,13,13,13,896,0,0,0,0,0,0,2688,54
67,13,13,13,11648,0,0,0,0,0,0,2928,67
68,13,13,13,896,0,0,0,0,0,0,2882,69
69,13,13,13,21504,0,0,0,0,0,0,2732,93
70,13,13,13,0,0,0,0,0,0,0,2944,93
71,13,13,13,0,0,0,0,0,0,0,2994,93
