tick,user,event
43,4107,aware
43,4107,evidence
43,4107,detect
43,11353,aware
43,11353,evidence
43,11353,detect
43,7377,aware
43,7377,evidence
43,7377,detect
43,1607,aware
43,1607,evidence
43,1607,detect
43,2679,aware
43,2679,evidence
43,2679,detect
43,2961,aware
43,2961,evidence
43,2961,detect
45,11061,aware
45,11061,evidence
45,11061,detect
48,4980,aware
48,4980,evidence
48,4980,detect
57,1255,aware
57,1255,evidence
57,1255,detect
60,10693,aware
60,10693,evidence
60,10693,detect
60,2668,aware
60,2668,evidence
60,2668,detect
60,3637,aware
60,3637,evidence
60,3637,detect
62,6227,aware
62,6227,evidence
62,6227,detect
