tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,896,0,0,0,0,0,0,859,12000
1,0,0,0,896,0,0,0,0,0,0,1016,12000
2,0,0,0,13440,0,0,0,0,0,0,958,12000
3,0,0,0,10752,0,0,0,0,0,0,1038,12000
4,0,0,0,1792,0,0,0,0,0,0,934,12000
5,0,0,0,0,0,0,0,0,0,0,729,12000
6,0,0,0,896,0,0,0,0,0,0,814,12000
7,0,0,0,15232,0,0,0,0,0,0,966,12000
8,0,0,0,0,0,0,0,0,0,0,754,12000
9,0,0,0,896,0,0,0,0,0,0,815,12000
10,0,0,0,1792,0,0,0,0,0,0,708,12000
11,0,0,0,10752,0,0,0,0,0,0,729,12000
12,0,0,0,12544,0,0,0,0,0,0,610,16
13,0,0,0,1792,0,0,0,0,0,0,668,20
14,0,0,0,0,0,0,0,0,0,0,674,20
15,0,0,0,1792,0,0,0,0,0,0,566,24
16,0,0,0,896,0,0,0,0,0,0,652,26
17,0,0,0,15232,0,0,0,0,0,0,839,45
18,0,0,0,0,0,0,0,0,0,0,571,45
19,0,0,0,0,0,0,0,0,0,0,644,45
20,0,0,0,1792,0,0,0,0,0,0,614,49
21,0,0,0,3584,0,0,0,0,0,0,554,57
22,0,0,0,0,0,0,0,0,0,0,598,57
23,0,0,0,0,0,0,0,0,0,0,614,57
24,0,0,0,896,0,0,0,0,0,0,684,2
25,0,0,0,896,0,0,0,0,0,0,656,4
26,0,0,0,896,0,0,0,0,0,0,571,6
27,0,0,0,0,0,0,0,0,0,0,674,6
28,0,0,0,0,0,0,0,0,0,0,692,6
29,0,0,0,3584,0,0,0,0,0,0,696,14
30,0,0,0,0,0,0,0,0,0,0,660,14
31,0,0,0,9856,0,0,0,0,0,0,474,25
32,0,0,0,0,0,0,0,0,0,0,603,25
33,0,0,0,8064,0,0,0,0,0,0,683,33
34,0,0,0,0,0,0,0,0,0,0,762,33
35,0,0,0,0,0,0,0,0,0,0,662,33
36,0,0,0,9856,0,0,0,0,0,0,685,13
37,0,0,0,2688,0,0,0,0,0,0,774,19
38,0,0,0,0,0,0,0,0,0,0,702,19
39,0,0,0,0,0,0,0,0,0,0,674,19
40,0,0,0,1792,0,0,0,0,0,0,787,23
41,0,0,0,896,0,0,0,0,0,0,645,25
42,0,0,0,896,0,0,0,0,0,0,765,27
43,0,0,0,1792,0,0,0,0,0,0,781,30
44,0,0,0,2688,0,0,0,0,0,0,781,36
45,0,0,0,896,0,0,0,0,0,0,839,38
46,0,0,0,1792,0,0,0,0,0,0,890,42
47,0,0,0,1792,0,0,0,0,0,0,780,46
48,0,0,0,1792,0,0,0,0,0,0,901,4
49,0,0,0,1792,0,0,0,0,0,0,864,8
50,0,0,0,16128,0,0,0,0,0,0,1017,30
51,0,0,0,3584,0,0,0,0,0,0,871,38
52,0,0,0,0,0,0,0,0,0,0,1108,38
53,0,0,0,7168,0,0,0,0,0,0,993,53
54,0,0,0,0,0,0,0,0,0,0,1073,53
55,0,0,0,14336,0,0,0,0,0,0,1166,71
56,0,0,0,11648,0,0,0,0,0,0,1196,85
57,0,0,0,1792,0,0,0,0,0,0,1152,89
58,0,0,0,8960,0,0,0,0,0,0,1197,100
59,0,0,0,1792,0,0,0,0,0,0,1209,104
60,0,0,0,7168,0,0,0,0,0,0,1196,8
61,0,0,0,896,0,0,0,0,0,0,1486,10
62,0,0,0,13440,0,0,0,0,0,0,1402,28
63,0,0,0,1792,0,0,0,0,0,0,1560,32
64,0,0,0,8960,0,0,0,0,0,0,1354,43
65,0,0,0,17024,0,0,0,0,0,0,1493,63
66,0,0,0,3584,0,0,0,0,0,0,1529,70
67,0,0,0,896,0,0,0,0,0,0,1683,72
68,0,0,0,2688,0,0,0,0,0,0,1581,78
69,0,0,0,1792,0,0,0,0,0,0,1481,82
70,0,0,0,896,0,0,0,0,0,0,1692,84
71,0,0,0,2688,0,0,0,0,0,0,1796,90
