tick,user,event
43,10195,aware
43,10195,evidence
43,10195,detect
43,870,aware
43,870,evidence
43,870,detect
43,507,aware
43,507,evidence
43,507,detect
43,3758,aware
43,3758,evidence
43,3758,detect
43,6651,aware
43,6651,evidence
43,6651,detect
46,11330,aware
46,11330,evidence
46,11330,detect
53,5659,aware
53,5659,evidence
53,5659,detect
55,681,aware
55,681,evidence
55,681,detect
56,8208,aware
56,8208,evidence
56,8208,detect
57,11131,aware
57,11131,evidence
57,11131,detect
58,1376,aware
58,1376,evidence
58,1376,detect
58,1405,aware
58,1405,evidence
58,1405,detect
59,9419,aware
59,9419,evidence
59,9419,detect
63,1779,aware
63,1779,evidence
63,1779,detect
64,6516,aware
64,6516,evidence
64,6516,detect
64,7097,aware
64,7097,evidence
64,7097,detect
64,10106,aware
64,10106,evidence
64,10106,detect
66,7478,aware
66,7478,evidence
66,7478,detect
67,7983,aware
67,7983,evidence
67,7983,detect
67,9683,aware
67,9683,evidence
67,9683,detect
68,1048,aware
68,1048,evidence
68,1048,detect
69,44,aware
69,44,evidence
69,44,detect
69,11758,aware
69,11758,evidence
69,11758,detect
70,1836,aware
70,1836,evidence
70,1836,detect
70,426,aware
70,426,evidence
70,426,detect
