tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,1103,12000
1,0,0,0,8960,0,0,0,0,0,0,868,12000
2,0,0,0,13440,0,0,0,0,0,0,931,12000
3,0,0,0,0,0,0,0,0,0,0,825,12000
4,0,0,0,896,0,0,0,0,0,0,854,12000
5,0,0,0,1792,0,0,0,0,0,0,795,12000
6,0,0,0,896,0,0,0,0,0,0,708,12000
7,0,0,0,0,0,0,0,0,0,0,921,12000
8,0,0,0,896,0,0,0,0,0,0,765,12000
9,0,0,0,1792,0,0,0,0,0,0,812,12000
10,0,0,0,0,0,0,0,0,0,0,785,12000
11,0,0,0,896,0,0,0,0,0,0,812,12000
12,0,0,0,896,0,0,0,0,0,0,779,12000
13,0,0,0,896,0,0,0,0,0,0,707,12000
14,0,0,0,2688,0,0,0,0,0,0,659,12000
15,0,0,0,0,0,0,0,0,0,0,779,12000
16,0,0,0,0,0,0,0,0,0,0,713,12000
17,0,0,0,896,0,0,0,0,0,0,579,12000
18,0,0,0,896,0,0,0,0,0,0,884,12000
19,0,0,0,10752,0,0,0,0,0,0,745,12000
20,0,0,0,6272,0,0,0,0,0,0,617,12000
21,0,0,0,9856,0,0,0,0,0,0,782,12000
22,0,0,0,0,0,0,0,0,0,0,583,12000
23,0,0,0,0,0,0,0,0,0,0,649,12000
