tick,user,event
39,1706,aware
39,1706,evidence
39,1706,detect
39,7179,aware
39,7179,evidence
39,7179,detect
41,2985,aware
41,2985,evidence
41,2985,detect
41,7921,aware
41,7921,evidence
41,7921,detect
45,2801,aware
45,2801,evidence
45,2801,detect
51,11845,aware
51,11845,evidence
51,11845,detect
51,7606,aware
51,7606,evidence
51,7606,detect
51,3303,aware
51,3303,evidence
51,3303,detect
51,11984,aware
51,11984,evidence
51,11984,detect
54,3977,aware
54,3977,evidence
54,3977,detect
59,11904,aware
59,11904,evidence
59,11904,detect
59,9322,aware
59,9322,evidence
59,9322,detect
62,9962,aware
62,9962,evidence
62,9962,detect
62,3820,aware
62,3820,evidence
62,3820,detect
62,1652,aware
62,1652,evidence
62,1652,detect
62,3015,aware
62,3015,evidence
62,3015,detect
62,20,aware
62,20,evidence
62,20,detect
62,567,aware
62,567,evidence
62,567,detect
62,6847,aware
62,6847,evidence
62,6847,detect
62,10245,aware
62,10245,evidence
62,10245,detect
67,5100,aware
67,5100,evidence
67,5100,detect
70,10320,aware
70,10320,evidence
70,10320,detect
