tick,user,event
41,4186,aware
41,4186,evidence
41,4186,detect
43,9439,aware
43,9439,evidence
43,9439,detect
44,2218,aware
44,2218,evidence
44,2218,detect
47,3577,aware
47,3577,evidence
47,3577,detect
47,790,aware
47,790,evidence
47,790,detect
53,5540,aware
53,5540,evidence
53,5540,detect
60,8079,aware
60,8079,evidence
60,8079,detect
60,6446,aware
60,6446,evidence
60,6446,detect
60,1685,aware
60,1685,evidence
60,1685,detect
61,639,aware
61,639,evidence
61,639,detect
66,6480,aware
66,6480,evidence
66,6480,detect
66,2874,aware
66,2874,evidence
66,2874,detect
68,1064,aware
68,1064,evidence
68,1064,detect
69,10388,aware
69,10388,evidence
69,10388,detect
70,10149,aware
70,10149,evidence
70,10149,detect
71,6519,aware
71,6519,evidence
71,6519,detect
71,66,aware
71,66,evidence
71,66,detect
71,9749,aware
71,9749,evidence
71,9749,detect
71,4424,aware
71,4424,evidence
71,4424,detect
71,5149,aware
71,5149,evidence
71,5149,detect
