tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,1650,12000
1,0,0,0,0,0,0,0,0,0,0,1416,12000
2,0,0,0,3584,0,0,0,0,0,0,1605,12000
3,0,0,0,0,0,0,0,0,0,0,1508,12000
4,0,0,0,0,0,0,0,0,0,0,1649,12000
5,0,0,0,896,0,0,0,0,0,0,1456,12000
6,0,0,0,22400,0,0,0,0,0,0,1259,12000
7,0,0,0,0,0,0,0,0,0,0,1383,12000
8,0,0,0,3584,0,0,0,0,0,0,1297,12000
9,0,0,0,6272,0,0,0,0,0,0,1406,12000
10,0,0,0,2688,0,0,0,0,0,0,1368,12000
11,0,0,0,3584,0,0,0,0,0,0,1189,12000
12,0,0,0,0,0,0,0,0,0,0,1072,0
13,0,0,0,0,0,0,0,0,0,0,1346,0
14,0,0,0,8064,0,0,0,0,0,0,1256,9
15,0,0,0,0,0,0,0,0,0,0,1232,9
16,0,0,0,0,0,0,0,0,0,0,1271,9
17,0,0,0,0,0,0,0,0,0,0,1237,9
18,0,0,0,6272,0,0,0,0,0,0,1169,16
19,0,0,0,0,0,0,0,0,0,0,1227,16
20,0,0,0,0,0,0,0,0,0,0,1054,16
21,0,0,0,0,0,0,0,0,0,0,1115,16
22,0,0,0,0,0,0,0,0,0,0,1192,16
23,0,0,0,0,0,0,0,0,0,0,1081,16
24,0,0,0,0,0,0,0,0,0,0,1061,0
25,0,0,0,0,0,0,0,0,0,0,1147,0
26,0,0,0,7168,0,0,0,0,0,0,1006,9
27,0,0,0,0,0,0,0,0,0,0,1076,9
28,0,0,0,0,0,0,0,0,0,0,1247,9
29,0,0,0,0,0,0,0,0,0,0,1180,9
30,0,0,0,0,0,0,0,0,0,0,1176,9
31,0,0,0,0,0,0,0,0,0,0,1268,9
32,0,0,0,0,0,0,0,0,0,0,1246,9
33,0,0,0,0,0,0,0,0,0,0,1103,9
34,0,0,0,0,0,0,0,0,0,0,1206,9
35,0,0,0,0,0,0,0,0,0,0,1119,9
36,0,0,0,0,0,0,0,0,0,0,1127,0
37,0,0,0,0,0,0,0,0,0,0,1250,0
38,0,0,0,0,0,0,0,0,0,0,1318,0
39,0,0,0,896,0,0,0,0,0,0,1325,2
40,0,0,0,0,0,0,0,0,0,0,1346,2
41,0,0,0,0,0,0,0,0,0,0,1346,2
42,0,0,0,7168,0,0,0,0,0,0,1487,10
43,0,0,0,7168,0,0,0,0,0,0,1583,18
44,0,0,0,0,0,0,0,0,0,0,1486,18
45,0,0,0,0,0,0,0,0,0,0,1571,18
46,0,0,0,0,0,0,0,0,0,0,1554,18
47,0,0,0,896,0,0,0,0,0,0,1586,20
48,0,0,0,6272,0,0,0,0,0,0,1730,7
49,1,1,1,8960,0,1,0,0,1,0,1693,16
50,1,1,1,0,0,0,0,0,0,0,1616,16
51,1,1,1,12544,0,0,0,0,0,0,1662,30
52,3,3,3,14336,0,2,0,0,2,0,1759,45
53,3,3,3,5376,0,0,0,0,0,0,1994,45
54,3,3,3,0,0,0,0,0,0,0,1904,45
55,3,3,3,4480,0,0,0,0,0,0,2056,50
56,4,4,4,7168,0,1,0,0,1,0,2082,57
57,4,4,4,9856,0,0,0,0,0,0,1943,68
58,4,4,4,8960,0,0,0,0,0,0,2239,78
59,4,4,4,4480,0,0,0,0,0,0,2156,83
60,4,4,4,8960,0,0,0,0,0,0,2242,10
61,4,4,4,0,0,0,0,0,0,0,2327,10
62,4,4,4,0,0,0,0,0,0,0,2384,10
63,5,5,5,8064,0,1,0,0,1,0,2430,18
64,6,6,6,7168,0,1,0,0,1,0,2375,25
65,6,6,6,0,0,0,0,0,0,0,2477,25
66,6,6,6,0,0,0,0,0,0,0,2580,25
67,6,6,6,0,0,0,0,0,0,0,2593,25
68,6,6,6,8064,0,0,0,0,0,0,2476,34
69,6,6,6,8064,0,0,0,0,0,0,2886,44
70,6,6,6,0,0,0,0,0,0,0,2880,44
71,6,6,6,5376,0,0,0,0,0,0,3052,51
