tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,1792,0,0,0,0,0,0,901,12000
1,0,0,0,13440,0,0,0,0,0,0,952,12000
2,0,0,0,896,0,0,0,0,0,0,955,12000
3,0,0,0,0,0,0,0,0,0,0,689,12000
4,0,0,0,0,0,0,0,0,0,0,858,12000
5,0,0,0,896,0,0,0,0,0,0,837,12000
6,0,0,0,9856,0,0,0,0,0,0,710,12000
7,0,0,0,0,0,0,0,0,0,0,659,12000
8,0,0,0,0,0,0,0,0,0,0,813,12000
9,0,0,0,0,0,0,0,0,0,0,758,12000
10,0,0,0,21504,0,0,0,0,0,0,693,12000
11,0,0,0,896,0,0,0,0,0,0,690,12000
12,0,0,0,0,0,0,0,0,0,0,754,0
13,0,0,0,0,0,0,0,0,0,0,712,0
14,0,0,0,0,0,0,0,0,0,0,905,0
15,0,0,0,0,0,0,0,0,0,0,654,0
16,0,0,0,0,0,0,0,0,0,0,603,0
17,0,0,0,0,0,0,0,0,0,0,655,0
18,0,0,0,1792,0,0,0,0,0,0,720,4
19,0,0,0,0,0,0,0,0,0,0,675,4
20,0,0,0,0,0,0,0,0,0,0,704,4
21,0,0,0,0,0,0,0,0,0,0,708,4
22,0,0,0,896,0,0,0,0,0,0,669,6
23,0,0,0,0,0,0,0,0,0,0,577,6
24,0,0,0,0,0,0,0,0,0,0,588,0
25,0,0,0,0,0,0,0,0,0,0,686,0
26,0,0,0,896,0,0,0,0,0,0,670,2
27,0,0,0,7168,0,0,0,0,0,0,582,12
28,0,0,0,6272,0,0,0,0,0,0,639,19
29,0,0,0,896,0,0,0,0,0,0,706,21
30,0,0,0,0,0,0,0,0,0,0,665,21
31,0,0,0,896,0,0,0,0,0,0,637,23
32,0,0,0,0,0,0,0,0,0,0,578,23
33,0,0,0,896,0,0,0,0,0,0,649,25
34,0,0,0,0,0,0,0,0,0,0,784,25
35,0,0,0,0,0,0,0,0,0,0,636,25
36,0,0,0,896,0,0,0,0,0,0,820,2
37,0,0,0,896,0,0,0,0,0,0,752,4
38,0,0,0,0,0,0,0,0,0,0,814,4
39,1,1,1,11648,0,1,0,0,1,0,648,16
40,1,1,1,896,0,0,0,0,0,0,834,18
41,1,1,1,0,0,0,0,0,0,0,754,18
42,1,1,1,0,0,0,0,0,0,0,739,18
43,1,1,1,0,0,0,0,0,0,0,734,18
44,1,1,1,896,0,0,0,0,0,0,895,20
45,1,1,1,0,0,0,0,0,0,0,887,20
46,1,1,1,896,0,0,0,0,0,0,1019,22
47,1,1,1,0,0,0,0,0,0,0,859,22
48,1,1,1,896,0,0,0,0,0,0,782,2
49,1,1,1,0,0,0,0,0,0,0,765,2
50,1,1,1,0,0,0,0,0,0,0,1032,2
51,1,1,1,0,0,0,0,0,0,0,912,2
52,1,1,1,0,0,0,0,0,0,0,823,2
53,1,1,1,896,0,0,0,0,0,0,979,4
54,6,6,6,6272,0,5,0,0,5,0,1085,11
55,6,6,6,896,0,0,0,0,0,0,1077,13
56,6,6,6,896,0,0,0,0,0,0,1057,15
57,7,7,7,896,0,1,0,0,1,0,1092,16
58,7,7,7,1792,0,0,0,0,0,0,1434,20
59,7,7,7,0,0,0,0,0,0,0,1236,20
60,7,7,7,9856,0,0,0,0,0,0,1290,11
61,7,7,7,1792,0,0,0,0,0,0,1307,15
62,7,7,7,896,0,0,0,0,0,0,1430,17
63,7,7,7,0,0,0,0,0,0,0,1397,17
64,7,7,7,8960,0,0,0,0,0,0,1372,27
65,7,7,7,0,0,0,0,0,0,0,1426,27
66,7,7,7,0,0,0,0,0,0,0,1603,27
67,7,7,7,0,0,0,0,0,0,0,1428,27
68,7,7,7,0,0,0,0,0,0,0,1501,27
69,7,7,7,3584,0,0,0,0,0,0,1635,34
70,7,7,7,896,0,0,0,0,0,0,1370,36
71,8,8,8,896,0,1,0,0,1,0,1554,37
