tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,1002,12000
1,0,0,0,0,0,0,0,0,0,0,962,12000
2,0,0,0,0,0,0,0,0,0,0,986,12000
3,0,0,0,0,0,0,0,0,0,0,799,12000
4,0,0,0,0,0,0,0,0,0,0,798,12000
5,0,0,0,0,0,0,0,0,0,0,879,12000
6,0,0,0,0,0,0,0,0,0,0,821,12000
7,0,0,0,0,0,0,0,0,0,0,827,12000
8,0,0,0,8960,0,0,0,0,0,0,589,12000
9,0,0,0,0,0,0,0,0,0,0,776,12000
10,0,0,0,0,0,0,0,0,0,0,748,12000
11,0,0,0,0,0,0,0,0,0,0,752,12000
12,0,0,0,0,0,0,0,0,0,0,908,12000
13,0,0,0,0,0,0,0,0,0,0,699,12000
14,0,0,0,8064,0,0,0,0,0,0,740,12000
15,0,0,0,896,0,0,0,0,0,0,662,12000
16,0,0,0,0,0,0,0,0,0,0,639,12000
17,0,0,0,0,0,0,0,0,0,0,522,12000
18,0,0,0,0,0,0,0,0,0,0,656,12000
19,0,0,0,896,0,0,0,0,0,0,708,12000
20,0,0,0,0,0,0,0,0,0,0,739,12000
21,0,0,0,0,0,0,0,0,0,0,534,12000
22,0,0,0,0,0,0,0,0,0,0,703,12000
23,0,0,0,896,0,0,0,0,0,0,655,12000
