tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,2846,12000
1,0,0,0,0,0,0,0,0,0,0,2489,12000
2,0,0,0,0,0,0,0,0,0,0,2510,12000
3,0,0,0,896,0,0,0,0,0,0,2241,12000
4,0,0,0,8064,0,0,0,0,0,0,2361,12000
5,0,0,0,0,0,0,0,0,0,0,2328,12000
6,0,0,0,0,0,0,0,0,0,0,2223,12000
7,0,0,0,0,0,0,0,0,0,0,2124,12000
8,0,0,0,19712,0,0,0,0,0,0,2218,12000
9,0,0,0,17920,0,0,0,0,0,0,2086,12000
10,0,0,0,6272,0,0,0,0,0,0,2054,12000
11,0,0,0,0,0,0,0,0,0,0,1907,12000
12,0,0,0,0,0,0,0,0,0,0,2085,0
13,0,0,0,896,0,0,0,0,0,0,2034,2
14,0,0,0,7168,0,0,0,0,0,0,1789,10
15,0,0,0,0,0,0,0,0,0,0,1741,10
16,0,0,0,8064,0,0,0,0,0,0,1660,19
17,0,0,0,0,0,0,0,0,0,0,1854,19
18,0,0,0,13440,0,0,0,0,0,0,1967,34
19,0,0,0,0,0,0,0,0,0,0,1804,34
20,0,0,0,0,0,0,0,0,0,0,1948,34
21,0,0,0,0,0,0,0,0,0,0,1668,34
22,0,0,0,7168,0,0,0,0,0,0,1824,42
23,0,0,0,0,0,0,0,0,0,0,1662,42
24,0,0,0,7168,0,0,0,0,0,0,1859,8
25,0,0,0,0,0,0,0,0,0,0,1844,8
26,0,0,0,0,0,0,0,0,0,0,1836,8
27,0,0,0,0,0,0,0,0,0,0,1813,8
28,0,0,0,0,0,0,0,0,0,0,1731,8
29,0,0,0,0,0,0,0,0,0,0,2024,8
30,0,0,0,0,0,0,0,0,0,0,2043,8
31,0,0,0,0,0,0,0,0,0,0,2020,8
32,0,0,0,0,0,0,0,0,0,0,1945,8
33,0,0,0,0,0,0,0,0,0,0,1901,8
34,0,0,0,13440,0,0,0,0,0,0,2029,23
35,0,0,0,13440,0,0,0,0,0,0,2047,38
36,0,0,0,0,0,0,0,0,0,0,1872,0
37,0,0,0,0,0,0,0,0,0,0,2046,0
38,0,0,0,896,0,0,0,0,0,0,2047,2
39,0,0,0,5376,0,0,0,0,0,0,2243,8
40,0,0,0,0,0,0,0,0,0,0,2217,8
41,0,0,0,0,0,0,0,0,0,0,2193,8
42,1,1,1,6272,0,1,0,0,1,0,2094,14
43,1,1,1,0,0,0,0,0,0,0,2625,14
44,2,2,2,7168,0,1,0,0,1,0,2475,21
45,2,2,2,0,0,0,0,0,0,0,2447,21
46,2,2,2,0,0,0,0,0,0,0,2440,21
47,2,2,2,0,0,0,0,0,0,0,2568,21
48,2,2,2,0,0,0,0,0,0,0,2688,0
49,3,3,3,8960,0,1,0,0,1,0,2776,9
50,4,4,4,7168,0,1,0,0,1,0,2719,16
51,4,4,4,0,0,0,0,0,0,0,2828,16
52,4,4,4,0,0,0,0,0,0,0,2807,16
53,4,4,4,0,0,0,0,0,0,0,3153,16
54,5,5,5,7168,0,1,0,0,1,0,3043,24
55,5,5,5,0,0,0,0,0,0,0,3159,24
56,5,5,5,0,0,0,0,0,0,0,3103,24
57,5,5,5,8064,0,0,0,0,0,0,3220,33
58,5,5,5,0,0,0,0,0,0,0,3723,33
59,6,6,6,6272,0,1,0,0,1,0,3612,39
60,6,6,6,0,0,0,0,0,0,0,3694,0
61,7,7,7,17024,0,1,0,0,1,0,3890,18
62,7,7,7,0,0,0,0,0,0,0,3938,18
63,7,7,7,0,0,0,0,0,0,0,4065,18
64,7,7,7,9856,0,0,0,0,0,0,4112,29
65,14,14,14,13440,0,7,0,0,7,0,4369,43
66,17,17,17,40320,0,4,0,0,4,0,4448,84
67,17,17,17,9856,0,0,0,0,0,0,4619,95
68,17,17,17,8064,0,0,0,0,0,0,4593,104
69,17,17,17,10752,0,0,0,0,0,0,4666,116
70,17,17,17,16128,0,0,0,0,0,0,4926,134
71,17,17,17,10752,0,0,0,0,0,0,4958,146
