tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,425,12000
1,0,0,0,0,0,0,0,0,0,0,406,12000
2,0,0,0,0,0,0,0,0,0,0,414,12000
3,0,0,0,0,0,0,0,0,0,0,384,12000
4,0,0,0,0,0,0,0,0,0,0,390,12000
5,0,0,0,0,0,0,0,0,0,0,386,12000
6,0,0,0,0,0,0,0,0,0,0,372,12000
7,0,0,0,896,0,0,0,0,0,0,352,12000
8,0,0,0,896,0,0,0,0,0,0,346,12000
9,0,0,0,0,0,0,0,0,0,0,360,12000
10,0,0,0,896,0,0,0,0,0,0,360,12000
11,0,0,0,896,0,0,0,0,0,0,364,12000
12,0,0,0,0,0,0,0,0,0,0,303,0
13,0,0,0,0,0,0,0,0,0,0,317,0
14,0,0,0,0,0,0,0,0,0,0,289,0
15,0,0,0,0,0,0,0,0,0,0,302,0
16,0,0,0,0,0,0,0,0,0,0,300,0
17,0,0,0,896,0,0,0,0,0,0,275,2
18,0,0,0,0,0,0,0,0,0,0,299,2
19,0,0,0,0,0,0,0,0,0,0,283,2
20,0,0,0,0,0,0,0,0,0,0,297,2
21,0,0,0,0,0,0,0,0,0,0,291,2
22,0,0,0,0,0,0,0,0,0,0,286,2
23,0,0,0,0,0,0,0,0,0,0,293,2
24,0,0,0,0,0,0,0,0,0,0,288,0
25,0,0,0,0,0,0,0,0,0,0,302,0
26,0,0,0,0,0,0,0,0,0,0,270,0
27,0,0,0,896,0,0,0,0,0,0,289,2
28,0,0,0,0,0,0,0,0,0,0,300,2
29,0,0,0,0,0,0,0,0,0,0,295,2
30,0,0,0,0,0,0,0,0,0,0,331,2
31,0,0,0,0,0,0,0,0,0,0,301,2
32,0,0,0,0,0,0,0,0,0,0,332,2
33,0,0,0,0,0,0,0,0,0,0,298,2
34,0,0,0,896,0,0,0,0,0,0,320,4
35,0,0,0,0,0,0,0,0,0,0,322,4
36,0,0,0,896,0,0,0,0,0,0,307,2
37,0,0,0,0,0,0,0,0,0,0,315,2
38,0,0,0,0,0,0,0,0,0,0,324,2
39,0,0,0,0,0,0,0,0,0,0,337,2
40,0,0,0,0,0,0,0,0,0,0,343,2
41,0,0,0,0,0,0,0,0,0,0,326,2
42,0,0,0,0,0,0,0,0,0,0,354,2
43,0,0,0,0,0,0,0,0,0,0,374,2
44,0,0,0,0,0,0,0,0,0,0,357,2
45,0,0,0,0,0,0,0,0,0,0,393,2
46,0,0,0,0,0,0,0,0,0,0,390,2
47,1,1,1,1792,0,1,0,0,1,0,403,5
48,1,1,1,0,0,0,0,0,0,0,411,0
49,1,1,1,0,0,0,0,0,0,0,410,0
50,1,1,1,0,0,0,0,0,0,0,395,0
51,1,1,1,896,0,0,0,0,0,0,455,2
52,1,1,1,0,0,0,0,0,0,0,483,2
53,1,1,1,896,0,0,0,0,0,0,470,4
54,1,1,1,0,0,0,0,0,0,0,461,4
55,1,1,1,0,0,0,0,0,0,0,490,4
56,1,1,1,0,0,0,0,0,0,0,539,4
57,1,1,1,896,0,0,0,0,0,0,544,6
58,1,1,1,0,0,0,0,0,0,0,527,6
59,2,2,2,896,0,1,0,0,1,0,562,7
60,2,2,2,0,0,0,0,0,0,0,562,0
61,2,2,2,0,0,0,0,0,0,0,561,0
62,2,2,2,0,0,0,0,0,0,0,623,0
63,2,2,2,0,0,0,0,0,0,0,594,0
64,2,2,2,0,0,0,0,0,0,0,660,0
65,2,2,2,0,0,0,0,0,0,0,652,0
66,2,2,2,0,0,0,0,0,0,0,674,0
67,2,2,2,0,0,0,0,0,0,0,669,0
68,2,2,2,896,0,0,0,0,0,0,714,2
69,2,2,2,896,0,0,0,0,0,0,713,4
70,2,2,2,0,0,0,0,0,0,0,761,4
71,2,2,2,0,0,0,0,0,0,0,771,4
