tick,user,event
37,6116,aware
37,6116,evidence
37,6116,detect
37,1220,aware
37,1220,evidence
37,1220,detect
37,9322,aware
37,9322,evidence
37,9322,detect
37,4741,aware
37,4741,evidence
37,4741,detect
42,6151,aware
42,6151,evidence
42,6151,detect
47,6466,aware
47,6466,evidence
47,6466,detect
47,9301,aware
47,9301,evidence
47,9301,detect
47,587,aware
47,587,evidence
47,587,detect
47,1724,aware
47,1724,evidence
47,1724,detect
55,10178,aware
55,10178,evidence
55,10178,detect
58,3317,aware
58,3317,evidence
58,3317,detect
58,874,aware
58,874,evidence
58,874,detect
58,5579,aware
58,5579,evidence
58,5579,detect
58,4683,aware
58,4683,evidence
58,4683,detect
63,1513,aware
63,1513,evidence
63,1513,detect
63,1141,aware
63,1141,evidence
63,1141,detect
63,6133,aware
63,6133,evidence
63,6133,detect
63,8667,aware
63,8667,evidence
63,8667,detect
63,3628,aware
63,3628,evidence
63,3628,detect
64,6902,aware
64,6902,evidence
64,6902,detect
64,6488,aware
64,6488,evidence
64,6488,detect
64,5498,aware
64,5498,evidence
64,5498,detect
64,9288,aware
64,9288,evidence
64,9288,detect
65,7516,aware
65,7516,evidence
65,7516,detect
65,2564,aware
65,2564,evidence
65,2564,detect
65,9366,aware
65,9366,evidence
65,9366,detect
67,6650,aware
67,6650,evidence
67,6650,detect
67,2131,aware
67,2131,evidence
67,2131,detect
68,4737,aware
68,4737,evidence
68,4737,detect
68,6881,aware
68,6881,evidence
68,6881,detect
71,3661,aware
71,3661,evidence
71,3661,detect
71,8326,aware
71,8326,evidence
71,8326,detect
71,11475,aware
71,11475,evidence
71,11475,detect
71,5930,aware
71,5930,evidence
71,5930,detect
71,8438,aware
71,8438,evidence
71,8438,detect
71,8673,aware
71,8673,evidence
71,8673,detect
71,7631,aware
71,7631,evidence
71,7631,detect
