tick,user,event
42,1707,aware
42,1707,evidence
42,1707,detect
44,4354,aware
44,4354,evidence
44,4354,detect
44,1808,aware
44,1808,evidence
44,1808,detect
44,674,aware
44,674,evidence
44,674,detect
44,9643,aware
44,9643,evidence
44,9643,detect
44,11202,aware
44,11202,evidence
44,11202,detect
44,2232,aware
44,2232,evidence
44,2232,detect
44,8772,aware
44,8772,evidence
44,8772,detect
44,6289,aware
44,6289,evidence
44,6289,detect
44,2501,aware
44,2501,evidence
44,2501,detect
52,9476,aware
52,9476,evidence
52,9476,detect
52,11324,aware
52,11324,evidence
52,11324,detect
52,9366,aware
52,9366,evidence
52,9366,detect
55,1157,aware
55,1157,evidence
55,1157,detect
66,3911,aware
66,3911,evidence
66,3911,detect
66,10266,aware
66,10266,evidence
66,10266,detect
69,8858,aware
69,8858,evidence
69,8858,detect
71,3406,aware
71,3406,evidence
71,3406,detect
