tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,94080,0,0,0,0,0,0,16412
1,0,0,0,164864,0,0,0,0,0,0,16344
2,0,0,0,284032,0,0,0,0,0,0,14114
3,0,0,0,340480,0,0,0,0,0,0,14559
4,0,0,0,89600,0,0,0,0,0,0,17578
5,0,0,0,247296,0,0,0,0,0,0,17318
6,0,0,0,518784,0,0,0,0,0,0,16040
7,0,0,0,342272,0,0,0,0,0,0,12967
8,0,0,0,149632,0,0,0,0,0,0,14693
9,0,0,0,86016,0,0,0,0,0,0,13307
10,0,0,0,332416,0,0,0,0,0,0,13034
11,0,0,0,6272,0,0,0,0,0,0,12907
12,0,0,0,180096,0,0,0,0,0,0,14443
13,0,0,0,180096,0,0,0,0,0,0,12669
14,0,0,0,605696,0,0,0,0,0,0,12262
15,0,0,0,318976,0,0,0,0,0,0,13324
16,0,0,0,194432,0,0,0,0,0,0,11460
17,0,0,0,390656,0,0,0,0,0,0,11631
18,0,0,0,493696,0,0,0,0,0,0,13278
19,0,0,0,175616,0,0,0,0,0,0,12298
20,0,0,0,82432,0,0,0,0,0,0,13196
21,0,0,0,83328,0,0,0,0,0,0,13233
22,0,0,0,439040,0,0,0,0,0,0,13323
23,0,0,0,106624,0,0,0,0,0,0,12031
24,0,0,0,92288,0,0,0,0,0,0,10121
25,0,0,0,175616,0,0,0,0,0,0,11114
26,0,0,0,259840,0,0,0,0,0,0,10633
27,0,0,0,149632,0,0,0,0,0,0,12290
28,0,0,0,85120,0,0,0,0,0,0,12540
29,0,0,0,101248,0,0,0,0,0,0,12428
30,0,0,0,263424,0,0,0,0,0,0,12731
31,0,0,0,98560,0,0,0,0,0,0,11323
32,0,0,0,172032,0,0,0,0,0,0,11312
33,0,0,0,93184,0,0,0,0,0,0,12799
34,0,0,0,89600,0,0,0,0,0,0,12599
35,0,0,0,175616,0,0,0,0,0,0,15357
36,13,13,13,163072,0,13,0,0,13,0,13736
37,29,29,29,437248,0,19,0,0,19,0,12836
38,46,46,46,371840,0,18,0,0,18,0,13931
39,66,66,66,506240,0,30,0,0,30,0,15860
40,75,75,75,274176,0,11,0,0,11,0,13884
41,75,75,75,2688,0,0,0,0,0,0,17212
42,184,184,184,288512,0,112,0,0,112,0,15749
43,289,289,289,694400,0,116,0,0,116,0,14320
44,294,294,294,177408,0,6,0,0,6,0,18258
45,305,305,305,346752,0,16,0,0,16,0,17771
46,311,311,311,180992,0,7,0,0,7,0,15798
47,332,332,332,456064,0,33,0,0,33,0,17872
48,336,336,336,198912,0,12,0,0,12,0,18416
49,347,347,347,263424,0,18,0,0,18,0,18136
50,376,376,376,620928,0,40,0,0,40,0,19161
51,386,386,386,302848,0,16,0,0,16,0,20810
52,401,401,401,464128,0,22,0,0,22,0,20848
53,412,412,412,352128,0,19,0,0,19,0,19813
54,416,416,416,237440,0,8,0,0,8,0,20006
55,416,416,416,94976,0,4,0,0,4,0,21781
56,423,423,423,199808,0,13,0,0,13,0,23797
57,425,425,425,200704,0,9,0,0,9,0,22251
58,442,442,442,443520,0,35,0,0,35,0,24715
59,449,449,449,258944,0,14,0,0,14,0,27908
60,460,460,460,371840,0,24,0,0,24,0,24841
61,470,470,470,364672,0,24,0,0,24,0,26861
62,478,478,478,525056,0,23,0,0,23,0,24834
63,498,498,498,820736,0,45,0,0,45,0,28621
64,503,503,503,241024,0,8,0,0,8,0,26415
65,511,511,511,723072,0,33,0,0,33,0,27572
66,519,519,519,527744,0,32,0,0,32,0,29674
67,521,521,521,198912,0,9,0,0,9,0,32092
68,530,530,530,337792,0,20,0,0,20,0,30299
69,534,534,534,262528,0,13,0,0,13,0,32884
70,548,548,548,548352,0,30,0,0,30,0,34290
71,557,557,557,632576,0,41,0,0,41,0,30914
