tick,user,event
40,11371,aware
40,11371,evidence
40,11371,detect
40,4015,aware
40,4015,evidence
40,4015,detect
45,11014,aware
45,11014,evidence
45,11014,detect
45,6666,aware
45,6666,evidence
45,6666,detect
45,9370,aware
45,9370,evidence
45,9370,detect
45,7053,aware
45,7053,evidence
45,7053,detect
47,5335,aware
47,5335,evidence
47,5335,detect
47,10777,aware
47,10777,evidence
47,10777,detect
47,1733,aware
47,1733,evidence
47,1733,detect
55,9540,aware
55,9540,evidence
55,9540,detect
55,2033,aware
55,2033,evidence
55,2033,detect
55,2110,aware
55,2110,evidence
55,2110,detect
55,1148,aware
55,1148,evidence
55,1148,detect
55,9618,aware
55,9618,evidence
55,9618,detect
55,4022,aware
55,4022,evidence
55,4022,detect
55,3611,aware
55,3611,evidence
55,3611,detect
56,11357,aware
56,11357,evidence
56,11357,detect
56,8742,aware
56,8742,evidence
56,8742,detect
56,5067,aware
56,5067,evidence
56,5067,detect
64,1615,aware
64,1615,evidence
64,1615,detect
64,5608,aware
64,5608,evidence
64,5608,detect
68,3031,aware
68,3031,evidence
68,3031,detect
68,3412,aware
68,3412,evidence
68,3412,detect
