tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,14731
1,0,0,0,56448,0,0,0,0,0,0,14944
2,0,0,0,0,0,0,0,0,0,0,14067
3,0,0,0,0,0,0,0,0,0,0,14228
4,0,0,0,0,0,0,0,0,0,0,13864
5,0,0,0,0,0,0,0,0,0,0,13785
6,0,0,0,0,0,0,0,0,0,0,13514
7,0,0,0,54656,0,0,0,0,0,0,14777
8,0,0,0,0,0,0,0,0,0,0,12641
9,0,0,0,0,0,0,0,0,0,0,13401
10,0,0,0,0,0,0,0,0,0,0,12273
11,0,0,0,0,0,0,0,0,0,0,12676
12,0,0,0,0,0,0,0,0,0,0,10877
13,0,0,0,0,0,0,0,0,0,0,11819
14,0,0,0,0,0,0,0,0,0,0,12581
15,0,0,0,0,0,0,0,0,0,0,9497
16,0,0,0,0,0,0,0,0,0,0,10788
17,0,0,0,0,0,0,0,0,0,0,10549
18,0,0,0,0,0,0,0,0,0,0,10558
19,0,0,0,0,0,0,0,0,0,0,10812
20,0,0,0,0,0,0,0,0,0,0,11928
21,0,0,0,0,0,0,0,0,0,0,10071
22,0,0,0,0,0,0,0,0,0,0,11685
23,0,0,0,0,0,0,0,0,0,0,10501
24,0,0,0,0,0,0,0,0,0,0,10380
25,0,0,0,0,0,0,0,0,0,0,9788
26,0,0,0,0,0,0,0,0,0,0,11742
27,0,0,0,0,0,0,0,0,0,0,9068
28,0,0,0,0,0,0,0,0,0,0,11304
29,0,0,0,0,0,0,0,0,0,0,9959
30,0,0,0,0,0,0,0,0,0,0,10223
31,0,0,0,0,0,0,0,0,0,0,10854
32,0,0,0,0,0,0,0,0,0,0,10749
33,0,0,0,0,0,0,0,0,0,0,11349
34,0,0,0,0,0,0,0,0,0,0,11252
35,0,0,0,0,0,0,0,0,0,0,11226
36,0,0,0,0,0,0,0,0,0,0,10641
37,0,0,0,896,0,0,0,0,0,0,12521
38,0,0,0,896,0,0,0,0,0,0,12848
39,0,0,0,0,0,0,0,0,0,0,12522
40,0,0,0,0,0,0,0,0,0,0,13903
41,0,0,0,0,0,0,0,0,0,0,12888
42,0,0,0,896,0,0,0,0,0,0,11964
43,0,0,0,0,0,0,0,0,0,0,12301
44,0,0,0,0,0,0,0,0,0,0,13209
45,0,0,0,0,0,0,0,0,0,0,14452
46,0,0,0,0,0,0,0,0,0,0,13488
47,0,0,0,0,0,0,0,0,0,0,14282
48,0,0,0,0,0,0,0,0,0,0,15420
49,0,0,0,0,0,0,0,0,0,0,16224
50,0,0,0,0,0,0,0,0,0,0,14313
51,0,0,0,0,0,0,0,0,0,0,16097
52,0,0,0,0,0,0,0,0,0,0,17868
53,4,4,4,60032,0,4,0,0,4,0,16614
54,4,4,4,0,0,0,0,0,0,0,17142
55,4,4,4,0,0,0,0,0,0,0,18492
56,4,4,4,0,0,0,0,0,0,0,18762
57,4,4,4,0,0,0,0,0,0,0,18923
58,4,4,4,0,0,0,0,0,0,0,18218
59,4,4,4,0,0,0,0,0,0,0,19900
60,5,5,5,75264,0,2,0,0,2,0,21305
61,5,5,5,0,0,0,0,0,0,0,19300
62,5,5,5,0,0,0,0,0,0,0,20983
63,5,5,5,0,0,0,0,0,0,0,21215
64,5,5,5,0,0,0,0,0,0,0,23416
65,9,9,9,51072,0,4,0,0,4,0,22669
66,9,9,9,896,0,0,0,0,0,0,24263
67,11,11,11,60032,0,2,0,0,2,0,25521
68,11,11,11,0,0,0,0,0,0,0,25905
69,11,11,11,0,0,0,0,0,0,0,27891
70,11,11,11,0,0,0,0,0,0,0,26845
71,11,11,11,0,0,0,0,0,0,0,25491
