tick,user,event
52,1343,aware
52,1343,evidence
52,1343,detect
52,7963,aware
52,7963,evidence
52,7963,detect
52,4324,aware
52,4324,evidence
52,4324,detect
52,208,aware
52,208,evidence
52,208,detect
52,11297,aware
52,11297,evidence
52,11297,detect
57,4361,aware
57,4361,evidence
57,4361,detect
57,4723,aware
57,4723,evidence
57,4723,detect
57,10440,aware
57,10440,evidence
57,10440,detect
57,7002,aware
57,7002,evidence
57,7002,detect
57,2435,aware
57,2435,evidence
57,2435,detect
57,5604,aware
57,5604,evidence
57,5604,detect
