tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,963
1,0,0,0,0,0,0,0,0,0,0,957
2,0,0,0,0,0,0,0,0,0,0,1032
3,0,0,0,0,0,0,0,0,0,0,1049
4,0,0,0,0,0,0,0,0,0,0,827
5,0,0,0,0,0,0,0,0,0,0,830
6,0,0,0,0,0,0,0,0,0,0,834
7,0,0,0,0,0,0,0,0,0,0,817
8,0,0,0,0,0,0,0,0,0,0,860
9,0,0,0,896,0,0,0,0,0,0,773
10,0,0,0,0,0,0,0,0,0,0,669
11,0,0,0,0,0,0,0,0,0,0,867
12,0,0,0,896,0,0,0,0,0,0,747
13,0,0,0,896,0,0,0,0,0,0,718
14,0,0,0,0,0,0,0,0,0,0,804
15,0,0,0,0,0,0,0,0,0,0,747
16,0,0,0,0,0,0,0,0,0,0,634
17,0,0,0,0,0,0,0,0,0,0,525
18,0,0,0,896,0,0,0,0,0,0,703
19,0,0,0,0,0,0,0,0,0,0,636
20,0,0,0,0,0,0,0,0,0,0,728
21,0,0,0,6272,0,0,0,0,0,0,700
22,0,0,0,0,0,0,0,0,0,0,694
23,0,0,0,0,0,0,0,0,0,0,610
24,0,0,0,896,0,0,0,0,0,0,673
25,0,0,0,0,0,0,0,0,0,0,610
26,0,0,0,0,0,0,0,0,0,0,638
27,0,0,0,0,0,0,0,0,0,0,669
28,0,0,0,0,0,0,0,0,0,0,615
29,0,0,0,0,0,0,0,0,0,0,649
30,0,0,0,0,0,0,0,0,0,0,612
31,0,0,0,0,0,0,0,0,0,0,523
32,0,0,0,0,0,0,0,0,0,0,749
33,0,0,0,0,0,0,0,0,0,0,729
34,0,0,0,896,0,0,0,0,0,0,760
35,0,0,0,0,0,0,0,0,0,0,771
36,0,0,0,0,0,0,0,0,0,0,708
37,1,1,1,1792,0,1,0,0,1,0,751
38,1,1,1,896,0,0,0,0,0,0,649
39,1,1,1,0,0,0,0,0,0,0,800
40,1,1,1,0,0,0,0,0,0,0,969
41,1,1,1,896,0,0,0,0,0,0,804
42,1,1,1,896,0,0,0,0,0,0,794
43,1,1,1,0,0,0,0,0,0,0,1006
44,1,1,1,0,0,0,0,0,0,0,675
45,1,1,1,0,0,0,0,0,0,0,853
46,1,1,1,896,0,0,0,0,0,0,1107
47,1,1,1,0,0,0,0,0,0,0,1009
48,1,1,1,0,0,0,0,0,0,0,1076
49,1,1,1,0,0,0,0,0,0,0,962
50,1,1,1,0,0,0,0,0,0,0,997
51,1,1,1,896,0,0,0,0,0,0,1063
52,1,1,1,896,0,0,0,0,0,0,1028
53,1,1,1,896,0,0,0,0,0,0,942
54,1,1,1,0,0,0,0,0,0,0,1262
55,1,1,1,896,0,0,0,0,0,0,1042
56,1,1,1,0,0,0,0,0,0,0,1379
57,1,1,1,0,0,0,0,0,0,0,1049
58,1,1,1,896,0,0,0,0,0,0,1505
59,1,1,1,7168,0,0,0,0,0,0,1139
60,1,1,1,0,0,0,0,0,0,0,1324
61,1,1,1,0,0,0,0,0,0,0,1302
62,1,1,1,0,0,0,0,0,0,0,1468
63,1,1,1,0,0,0,0,0,0,0,1420
64,1,1,1,13440,0,0,0,0,0,0,1533
65,1,1,1,896,0,0,0,0,0,0,1635
66,1,1,1,0,0,0,0,0,0,0,1430
67,1,1,1,1792,0,0,0,0,0,0,1564
68,1,1,1,896,0,0,0,0,0,0,1655
69,1,1,1,0,0,0,0,0,0,0,1705
70,1,1,1,0,0,0,0,0,0,0,1893
71,1,1,1,0,0,0,0,0,0,0,1682
