tick,user,event
45,7872,aware
45,7872,evidence
45,7872,detect
50,3856,aware
50,3856,evidence
50,3856,detect
50,5091,aware
50,5091,evidence
50,5091,detect
50,1835,aware
50,1835,evidence
50,1835,detect
50,1546,aware
50,1546,evidence
50,1546,detect
50,3878,aware
50,3878,evidence
50,3878,detect
50,4376,aware
50,4376,evidence
50,4376,detect
50,3213,aware
50,3213,evidence
50,3213,detect
50,2992,aware
50,2992,evidence
50,2992,detect
50,5959,aware
50,5959,evidence
50,5959,detect
61,714,aware
61,714,evidence
61,714,detect
64,1245,aware
64,1245,evidence
64,1245,detect
66,5116,aware
66,5116,evidence
66,5116,detect
67,1385,aware
67,1385,evidence
67,1385,detect
70,5973,aware
70,5973,evidence
70,5973,detect
70,2658,aware
70,2658,evidence
70,2658,detect
71,7116,aware
71,7116,evidence
71,7116,detect
71,3169,aware
71,3169,evidence
71,3169,detect
