tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,7168,0,0,0,0,0,0,2672,12000
1,0,0,0,0,0,0,0,0,0,0,2489,12000
2,0,0,0,0,0,0,0,0,0,0,2460,12000
3,0,0,0,25088,0,0,0,0,0,0,2429,12000
4,0,0,0,896,0,0,0,0,0,0,2700,12000
5,0,0,0,0,0,0,0,0,0,0,2436,12000
6,0,0,0,6272,0,0,0,0,0,0,2087,12000
7,0,0,0,0,0,0,0,0,0,0,2410,12000
8,0,0,0,0,0,0,0,0,0,0,2184,12000
9,0,0,0,0,0,0,0,0,0,0,2301,12000
10,0,0,0,8064,0,0,0,0,0,0,2314,12000
11,0,0,0,7168,0,0,0,0,0,0,2131,12000
12,0,0,0,0,0,0,0,0,0,0,2068,0
13,0,0,0,8960,0,0,0,0,0,0,2180,10
14,0,0,0,0,0,0,0,0,0,0,2054,10
15,0,0,0,8064,0,0,0,0,0,0,2026,19
16,0,0,0,5376,0,0,0,0,0,0,1844,25
17,0,0,0,11648,0,0,0,0,0,0,2180,38
18,0,0,0,0,0,0,0,0,0,0,1946,38
19,0,0,0,0,0,0,0,0,0,0,1838,38
20,0,0,0,0,0,0,0,0,0,0,1876,38
21,0,0,0,0,0,0,0,0,0,0,1818,38
22,0,0,0,896,0,0,0,0,0,0,1975,40
23,0,0,0,0,0,0,0,0,0,0,1946,40
24,0,0,0,896,0,0,0,0,0,0,1880,2
25,0,0,0,15232,0,0,0,0,0,0,2027,19
26,0,0,0,0,0,0,0,0,0,0,1704,19
27,0,0,0,0,0,0,0,0,0,0,1959,19
28,0,0,0,14336,0,0,0,0,0,0,2001,29
29,0,0,0,11648,0,0,0,0,0,0,2078,42
30,0,0,0,7168,0,0,0,0,0,0,2040,50
31,0,0,0,0,0,0,0,0,0,0,1662,50
32,0,0,0,896,0,0,0,0,0,0,2050,52
33,0,0,0,11648,0,0,0,0,0,0,2143,65
34,0,0,0,0,0,0,0,0,0,0,2114,65
35,0,0,0,7168,0,0,0,0,0,0,2279,74
36,0,0,0,0,0,0,0,0,0,0,2228,0
37,0,0,0,0,0,0,0,0,0,0,1981,0
38,0,0,0,0,0,0,0,0,0,0,2313,0
39,1,1,1,8064,0,1,0,0,1,0,2071,8
40,1,1,1,0,0,0,0,0,0,0,2185,8
41,1,1,1,0,0,0,0,0,0,0,2141,8
42,1,1,1,0,0,0,0,0,0,0,2595,8
43,1,1,1,0,0,0,0,0,0,0,2388,8
44,1,1,1,0,0,0,0,0,0,0,2438,8
45,2,2,2,17920,0,1,0,0,1,0,2765,27
46,2,2,2,12544,0,0,0,0,0,0,2359,41
47,3,3,3,17024,0,1,0,0,1,0,2531,59
48,3,3,3,10752,0,0,0,0,0,0,2905,12
49,3,3,3,0,0,0,0,0,0,0,2699,12
50,3,3,3,0,0,0,0,0,0,0,2891,12
51,3,3,3,0,0,0,0,0,0,0,2860,12
52,3,3,3,896,0,0,0,0,0,0,3068,14
53,3,3,3,0,0,0,0,0,0,0,3074,14
54,4,4,4,22400,0,1,0,0,1,0,3245,38
55,6,6,6,14336,0,2,0,0,2,0,3306,53
56,6,6,6,0,0,0,0,0,0,0,3620,53
57,12,12,12,7168,0,6,0,0,6,0,3453,59
58,12,12,12,0,0,0,0,0,0,0,3631,59
59,12,12,12,0,0,0,0,0,0,0,3337,59
60,12,12,12,12544,0,0,0,0,0,0,3803,14
61,12,12,12,7168,0,0,0,0,0,0,3901,22
62,12,12,12,0,0,0,0,0,0,0,4083,22
63,12,12,12,25088,0,0,0,0,0,0,4105,50
64,12,12,12,6272,0,0,0,0,0,0,4281,57
65,12,12,12,18816,0,0,0,0,0,0,4351,78
66,12,12,12,0,0,0,0,0,0,0,4633,78
67,12,12,12,896,0,0,0,0,0,0,4634,80
68,12,12,12,896,0,0,0,0,0,0,4532,81
69,13,13,13,22400,0,1,0,0,1,0,4845,106
70,21,21,21,17920,0,8,0,0,8,0,4748,125
71,21,21,21,16128,0,0,0,0,0,0,4920,129
